"Cycles","BIC","AIC","AUC","psAUC","c.Threshold","Type I","Type II","Policy Loss Function","Std.AUC","Std.psAUC","Std.Type I","Std.Type II","Std.Loss Function","c.Threshold.1","Type I.1","Type II.1","Policy Loss Function.1","Std.Type I.1","Std.Type II.1","Std.Loss Function.1"
"c.hamilton28_panel",-7.86869498898523,-12.9419647064449,0.539189976689982,0.538374125874126,-1.77498736955411,0.695804195804196,0.277777777777778,0.561303972725884,0.0521856306653229,0.0170150719815899,0.013167635935493,0.0708616780045351,0.0576802813856124,-0.703729281398319,0.673951048951049,0.333333333333333,0.56532112749333,0.0136024689596118,0.0779478458049887,0.0724771351930651
"c.quad",6.19965365715052,1.12638393969081,0.465423465423465,0.533435314685315,-6.4881791855744,0.745629370629371,0.194444444444444,0.59377180032046,0.047394319635309,0.0139506141180248,0.0127160785642928,0.0637755102040816,0.0455252549982771,-4.60170134983126,0.70979020979021,0.333333333333333,0.614913253025141,0.0131620611531326,0.0850340136054422,0.0753621537672691
"c.hamilton13_panelr15",-1.66600149528284,-6.73927121274255,0.508716977466978,0.527447552447552,-1.10644480766628,0.700174825174825,0.333333333333333,0.601355896919708,0.0549894467863908,0.0129906365955473,0.0136080437419723,0.0779478458049887,0.0732218558225152,-1.10644480766628,0.700174825174825,0.333333333333333,0.601355896919708,0.0136080437419723,0.0779478458049887,0.0732218558225152
"c.hp25k_r15",3.64199164231604,-1.43127807514367,0.501772533022532,0.52652972027972,-3.56722513102848,0.784965034965035,0.111111111111111,0.628515785130004,0.0558151298433121,0.0101260346796061,0.0124875124875125,0.0496031746031746,0.0319834836880292,-2.44134297723166,0.758741258741259,0.333333333333333,0.686799408827381,0.0127105037819324,0.0710388321995462,0.0666854106859737
"c.hp25k",3.94655391176826,-1.12671580569145,0.497450466200465,0.52465034965035,-3.73390528193885,0.789335664335664,0.111111111111111,0.63539647000457,0.0560131312314458,0.00993509838375911,0.0118185386042529,0.0496031746031746,0.0310480508017347,-2.47782157133484,0.759615384615385,0.333333333333333,0.68812664365549,0.0124875124875125,0.0779478458049887,0.0730800303623314
"c.hp3k",3.36782760074425,-1.70544211671546,0.527632090132088,0.523513986013986,-1.11187146743089,0.701923076923077,0.333333333333333,0.603807117028271,0.0555881215048639,0.0146282289139432,0.0136024689596118,0.0850340136054422,0.0757970064054605,-1.11187146743089,0.701923076923077,0.333333333333333,0.603807117028271,0.0136024689596118,0.0850340136054422,0.0757970064054605
"c.hp3k_r20",3.37026891075664,-1.70300080670307,0.527559246309244,0.52347027972028,-1.11246042767974,0.702797202797203,0.333333333333333,0.605035019370684,0.0556112513988151,0.0148531713821892,0.0131564863707721,0.0779478458049887,0.0726346325408721,-1.11246042767974,0.702797202797203,0.333333333333333,0.605035019370684,0.0131564863707721,0.0779478458049887,0.0726346325408721
"c.hamilton13_panel",-1.62944325604701,-6.70271297350672,0.516632672882672,0.522246503496503,-2.93980015844951,0.75,0.277777777777778,0.63966049382716,0.0553589219477857,0.01337975640431,0.0131620611531326,0.0708616780045351,0.0590994729553517,-2.64668776443093,0.742132867132867,0.333333333333333,0.661872303589961,0.013379477665192,0.0779478458049887,0.0739891487165047
"c.hp400k",-0.70150104517603,-5.77477076263574,0.492764180264181,0.521722027972028,-5.39688876357712,0.791958041958042,0.138888888888889,0.646487663678806,0.0543851448917066,0.0100465940309691,0.0118185386042529,0.0637755102040816,0.0381962039445182,-4.45264731243792,0.772727272727273,0.333333333333333,0.70821854912764,0.0122700959754531,0.0779478458049887,0.073103781542275
"c.hamilton28_panelr20",-4.99861550682675,-10.0718852242865,0.512310606060609,0.521328671328671,-1.5578352762943,0.693181818181818,0.333333333333333,0.591612144168962,0.0544011801042697,0.0146510855216213,0.0136024689596118,0.0710388321995462,0.0662546320490262,-1.5578352762943,0.693181818181818,0.333333333333333,0.591612144168962,0.0136024689596118,0.0710388321995462,0.0662546320490262
"c.hamilton28_panelr15",-3.39142993791052,-8.46469965537023,0.498664529914531,0.516215034965035,-1.8326466276076,0.722027972027972,0.333333333333333,0.632435503501937,0.0546141124873447,0.0132585048879691,0.0129334950763522,0.0779478458049887,0.072784527912733,-1.8326466276076,0.722027972027972,0.333333333333333,0.632435503501937,0.0129334950763522,0.0779478458049887,0.072784527912733
"c.hp400k_r15",5.06033874589883,-0.012930971560877,0.477734071484074,0.514685314685315,-5.73577149292502,0.812062937062937,0.111111111111111,0.67179189276363,0.0544992237800166,0.00969092291636936,0.0118185386042529,0.0496031746031746,0.0315852571019279,-4.23416154787502,0.781468531468531,0.333333333333333,0.721804176786694,0.0122645211930926,0.0850340136054422,0.071123184533212
"c.stm_r15",4.75668539316013,-0.316584324299583,0.478025446775448,0.512893356643357,-5.64724878022827,0.819055944055944,0.0833333333333333,0.677797083937818,0.0554701290779337,0.0091997845904096,0.0118185386042529,0.0496031746031746,0.0290154812065194,-3.95536032047423,0.784090909090909,0.333333333333333,0.725909664830119,0.0127105037819324,0.0779478458049887,0.0740739399866731
"c.hp221k",1.59020806590155,-3.48306165155816,0.478705322455325,0.512325174825175,-5.64162342572462,0.812062937062937,0.111111111111111,0.67179189276363,0.0556905385148451,0.00859715061723991,0.0111495647209933,0.0496031746031746,0.0305090901993999,-4.25669197852274,0.781468531468531,0.333333333333333,0.721804176786694,0.0122645211930926,0.0779478458049887,0.0732884024722395
