"date","AR","AT","BE","CH","CL","DE","DK","ES","FI","FR","HU","ID","IE","IN","IT","JP","KR","MX","MY","NL","NO","PT","SE","TH","UK","US"
2000-01-01,1.91661022808199,3.1796077915731,3.86233724733108,-0.177812842418424,2.99155856812093,4.19047455569759,6.94277412024555,9.75086852398359,-1.58354707973756,1.63971347819072,4.56933751494085,-26.9157709323208,11.8924191650718,2.26169189811504,1.24134033273316,-6.54681869001613,-12.6363872082169,-4.15607998381306,-15.6320518532244,3.91390766624344,1.0189705595728,14.9405477875958,3.39540418726205,-33.8263437346772,4.8987433335736,6.10474195893472
2000-04-01,1.59772656695045,5.29954082898,3.97822112337986,-2.96116083606127,3.94877452020351,3.61658183110018,6.38320571701576,11.8610569099244,1.83770419935795,2.59211828959363,5.78184456286111,-24.2197425488468,8.86208868032876,2.29385677214183,1.10983725233089,-7.20233468560286,-12.4939091615703,-3.72124749353544,-17.3953075068118,3.81075097898516,0.99367588652642,14.9966642515254,3.1940935840053,-39.0406866812248,5.61533373347161,6.12910526300831
2000-07-01,1.08351578029062,5.65837245688405,4.37045141391964,-4.66320844569301,3.734204166925,4.72312550061265,6.4940121690947,12.2959035785406,3.67489001359738,3.25722727495538,6.59471809099552,-21.8198528122083,6.62156356420448,2.73668976218394,1.99307785321619,-7.09280564457017,-12.3749635206413,-3.56861957138577,-17.4991892237386,3.98855782935213,-0.310208082611154,15.2621466078133,5.56563543657072,-43.3505898932578,5.25472878462711,5.75454522861054
2000-10-01,0.374901257982917,3.97905042449583,4.15994517957055,-4.11503427682223,3.2326514497755,5.54875861947165,5.56768459350418,10.9713611459487,4.09472650133491,3.57761034509777,7.09767768308569,-18.7177158992528,4.7922246785366,3.19044364948935,2.50125502245769,-7.47629799271352,-11.7220323522101,-3.54885760790106,-17.3227889515415,2.41453780268043,-2.14507874787017,14.9477277726096,6.50098203868723,-41.7617155897789,5.6170863731452,5.23641934495251
2001-01-01,0.648450194686673,3.24836334235904,3.78614442112413,-3.30616070692232,2.68715481424521,4.6980063593713,5.43037345840614,10.21283950005,2.33010645267054,4.13785179767274,6.15435252892074,-16.2670730011185,3.54611834341682,2.88160779438548,2.15037337514264,-8.29329894406326,-10.7734446684229,-3.6251750070696,-15.2224637440777,0.236104681733549,-1.85337027881,13.6384054325365,5.59352363741321,-40.4559535816665,5.92341645033725,4.84367070175363
2001-04-01,0.504283094116883,2.54191513069715,3.46777448300588,-3.61492183615898,3.8098972796701,3.49151506831194,6.65882477960472,10.6739183477513,1.27058715513841,4.28038651256484,5.65423462361595,-15.1998648211134,2.66951328379525,2.50831605063105,1.61993731427757,-7.80549099485732,-9.40007067088419,-3.57321068374629,-11.9828997825956,-0.401722432416324,-0.301700017431519,13.1173692811431,5.15497369651505,-39.5170520226899,5.99966148986736,6.42455887110347
2001-07-01,5.38904403757476,2.52408984006537,3.42980236512132,-5.25713955477338,2.76259114294402,2.45820559959917,8.62277404940438,11.216688270179,-1.00168244701862,4.13746457976192,5.35161751912821,-14.43382504134,3.32454364203324,2.69377049013194,1.75154378760191,-6.3160883734063,-8.85589589749029,-3.13206735049202,-8.77932783990035,-0.596219476096323,1.2850968645119,12.7432083547173,7.13615435190882,-35.9070702964628,5.91973728251258,7.78699645371442
2001-10-01,24.5870688304339,2.51376573770949,2.26623727223728,-6.04000323388599,-0.829250418627502,1.05050431903996,8.96436412084449,10.6242698825699,-0.199418576215773,3.82561927301576,3.93158425087755,-13.6681138576623,4.68078348772325,3.07406510844246,1.76322047390568,-5.54325812722878,-7.3572151211419,-2.93518433785743,-5.81508860083147,-0.94107411349558,4.40694680614689,12.3080033156843,7.22629447142437,-29.4505961803839,6.56151725198843,7.16264789020206
2002-01-01,37.5412248908847,1.55621573350552,0.243104999728293,-5.14099678761103,-1.91004912431328,0.995668414137588,6.93954443811643,9.70660664743338,1.79735140064586,3.20866873908026,3.83935329170607,-13.4922301697113,4.59953302849076,4.17172513165195,1.49818775988846,-4.99903138068417,-5.66822836260695,-2.52799484313702,-5.32664594957644,-2.38758271348471,6.85849671986881,9.16941788965845,5.14410206409183,-24.5064138378219,5.67021668418538,6.58186217392343
2002-04-01,32.6345071177088,0.917278824901216,-1.44338789711674,-4.28415696185585,0.0386033771342349,1.00894843979794,6.49837775777312,8.28125572981492,2.44094414833835,2.54555143096886,4.05757864657341,-11.4594088803785,2.86510884866545,4.3914501006077,0.984680197527562,-5.74447550143534,-3.54867395149094,-1.94746049581513,-6.33090283221949,-2.5573353305558,7.01753338843108,7.98196916580295,3.56618452962984,-21.6745400020429,7.44986439151428,6.66938984067924
