"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined.cycle","combined.cycle1","combined.cycle2","combined.cycle3","combined.cycle4","date","ID"
-0.546818367977323,-0.798219179264862,3.58167736665052,-7.992586070686,-5.12737041719345,20.5925377603301,0.903892059319592,0.16963,0.0297246624056681,0.317018222331502,0.175902775568762,-0.0651142144421916,-0.3089081338354,2013-01-01,"JP"
-1.40147018088513,-1.73750500708971,2.62320577490263,-14.1148635608603,-4.54839310666046,20.6983171665215,0.999135552425541,-0.45774,-0.559198129687945,-0.258023941838837,-0.403816789240279,-0.655182071483687,-0.919769716188977,2013-04-01,"JP"
-1.17400116844942,-1.57593514373238,2.75299093912105,-16.9561182750659,-5.43682684973302,19.3912972461137,0.018858943345853,0.28008,-0.351389584844667,-0.0393605961386317,-0.215821983157742,-0.45937186356758,-0.691003896514714,2013-07-01,"JP"
-0.726077007780191,-1.16855750668313,3.15502858980943,-14.7417564172116,-5.23170914542726,19.1833736977665,-1.14990353084687,-0.2143,-2.2077321396532,-1.86855686057344,-2.00153031900377,-2.29578644297728,-2.66505493605831,2013-10-01,"JP"
-1.23114505705681,-1.72123238538015,2.49051849493972,-29.6938695816611,-4.74301503094605,19.2523205802574,-0.236463642130394,-0.093744,-2.84256483876636,-2.53890324542379,-2.61943109951338,-2.90417937660601,-3.30774563352225,2014-01-01,"JP"
-2.08706517687784,-2.64471256595132,1.29150375433377,-30.3788698210741,-5.33300014486457,18.2814866755047,-0.0438331148693574,-0.32633,-3.53982478607742,-3.18318822090291,-3.26547849213951,-3.61832218045236,-4.09231025081491,2014-04-01,"JP"
-1.12578565636656,-1.71168964485446,2.04663549404458,-35.7273251873732,-6.48239567013249,16.8118287993164,-0.968245192444607,0.32002,-2.31678235260951,-1.93864396425683,-2.08796562242445,-2.43192218034817,-2.80859764340858,2014-07-01,"JP"
-0.0922990003015798,-0.664885855487796,3.04084459173552,-29.2823874227351,-5.65911764705882,17.2914119036044,-1.34268692623055,-0.10434,-1.8451914928743,-1.51309840106532,-1.64089764633422,-1.94308281120075,-2.28368711289689,2014-10-01,"JP"
-0.86290893824804,-1.44113620024743,2.08548925249394,-26.411365804908,-4.57203856749311,18.0015123289527,0.282233040315425,-0.2482,-1.46701757597874,-1.21658577409694,-1.31919964861969,-1.54793450614291,-1.78435037505543,2015-01-01,"JP"
-2.41901229066599,-3.0494874934441,0.044971273706949,-16.2686221748887,-5.45453190624576,16.7901735173699,0.44096259299761,-0.41893,-1.30118638334094,-1.06213906914869,-1.19542575650236,-1.39315040404016,-1.55403030367254,2015-04-01,"JP"
-2.09001430259119,-2.75800445854608,-0.0879215753340077,-10.1078915568208,-7.4688524590164,14.5388380131818,-1.17768206151179,0.1567,-0.0172742547761388,0.212072185370327,0.0372302806096072,-0.123403855896486,-0.194995629188004,2015-07-01,"JP"
-0.980837227945642,-1.6455551001703,0.731846780749066,-1.15319892779314,-7.57852084972461,14.2041258851298,-2.05944463530125,-0.049592,0.441280229651625,0.660753819838979,0.504749923169306,0.339354420265839,0.260262755332379,2015-10-01,"JP"
-0.63179859710786,-1.27759286016834,0.843935978741143,-1.40043657115044,-6.71558709677419,14.8149167434715,-0.512768299992743,-0.055828,0.599977065026069,0.827189703641594,0.678384660763014,0.498361357858604,0.395972537841064,2016-01-01,"JP"
0.141026974094075,-0.456915964683361,1.51574947562992,-3.38841610951937,-6.5569523809524,14.7231046119235,0.25816410127349,0.089669,0.551309250247422,0.819911439950216,0.655654940243802,0.442296723351494,0.287373897444174,2016-04-01,"JP"
