"date","c.hp10","c.hp3k10","c.hp25k10","c.hp125k10","c.hp221k10","c.hp400k10","c.hamilton13t10","c.hamilton20t10","c.hamilton24t10","c.hamilton28t10","c.linear10","c.quad10","c.poly310","c.poly410","c.poly510","c.poly610","c.bn210","c.bn310","c.bn410","c.bn510","c.bn610","c.bn710","c.bn810","c.stm10"
1995-10-01,-3.72140805485335,-2.92870686286275,1.37544963492735,2.77607598671016,2.9586482436082,3.0683359327306,9.45825209646766,2.79329100966919,0.443170143762707,-0.377640307875872,2.97939024390244,-8.92004355400697,-2.76018961186288,1.24744688805235,-1.96451425772185,0.0780026017905726,-1.20914800012804,-0.0096946696221261,0.541374365082139,1.82473602179296,1.40214159459523,1.84571865768703,0.257866459364179,5.82789998429254
1996-01-01,-6.24808053653798,-5.76506639417068,-2.15691630936753,-0.91605758935625,-0.753416325791434,-0.655620022904415,3.65815691671954,0.572380692288768,-1.87824866725053,-2.95351491238429,-0.856707317073166,-11.5891986062718,-3.06187586095128,-0.292107977105161,-2.18452147682154,-0.059923425978134,-3.15098511709683,-0.790376591129197,-3.33444714115681,1.69097201003608,3.28433621640049,0.769684610066155,-1.78147027682256,3.5910678027868
1996-04-01,-7.63114062560192,-7.52171431910374,-4.94109344076697,-3.96805383718493,-3.8394393211257,-3.76200413819797,1.15846005898845,-1.40227659952584,-3.09234244161659,-3.1771692218573,-4.01268292682926,-12.72143728223,-2.49014828620045,-0.494167354199988,-1.4094126746764,0.658236146390927,-4.84549624971619,-2.38798979768099,-5.91290018518862,0.0418339407067143,2.22614944262105,1.45386344317689,-3.15387091470342,1.01676003810713
1996-07-01,-8.39583802374288,-8.67961745336778,-7.27043231804247,-6.61476452274224,-6.52667406379145,-6.47350707368059,-1.67892226567821,-2.07613932029803,-4.86097947978509,-4.22323319373721,-6.76475609756098,-13.007743902439,-1.5117640385706,-0.22772327643996,-0.354854586706558,1.22493261239523,-4.26828870028179,-3.64492570326293,-11.4154768357388,1.13650690848397,1.56591237909503,3.14870033570984,-1.21593530474888,-1.33084104781748
1996-10-01,-8.64528814368895,-9.32266616135036,-9.19211196023096,-8.89586047842651,-8.8538712131201,-8.82833207290994,-3.5455916501194,-2.51102122200543,-5.2025367453997,-3.93794647769296,-9.11634146341463,-12.5681271777003,-0.342623774410477,0.31416039292526,0.62972051771267,1.46687988606369,-3.88658236099751,-4.23954616815266,-9.69346226896958,-0.52506195459059,1.66022899401623,2.40430334188383,8.80989923414782,-3.97547598823868
1997-01-01,-7.68623183346337,-8.69882228092557,-9.74226092969879,-9.78464391778044,-9.7862170543843,-9.78679617151248,-5.10250202680769,-1.1459832897643,-2.47075981901811,-7.58731601388566,-10.0946341463415,-10.8326132404181,1.65059719633744,1.36104264425307,1.91081008611358,1.46336210510766,-2.9046572034544,-2.77776834874851,-5.20386882037835,-3.5339196469149,-0.888045859080774,-0.24890501423614,-8.04682257954041,-4.89233201089255
1997-04-01,-7.37363743943049,-8.69356499951589,-10.9191381650815,-11.3135154611548,-11.3605355347024,-11.3883783804049,-5.08893091468825,-0.82495509272163,-0.292405406695885,-5.61058812667021,-11.6828048780488,-9.58537456445993,2.6029762580018,1.55874477904396,2.06386814830122,0.488883387998499,-2.25004079993392,-1.93906738008753,-8.10903772973488,-4.78770034608886,-9.31348296173692,-6.62873773194883,-80.545061621904,-6.9374621823113
1997-07-01,-7.91708389575218,-9.52369326644983,-12.8513194756613,-13.5735879181276,-13.662937607508,-13.7161735801161,-6.0097379257209,-0.599309678985726,-0.0841405054900122,-5.20968404017365,-14.1031707317073,-9.12229094076655,2.56255732922778,0.999665472077609,1.50911101943989,-0.922625033909611,-4.06506313509734,-1.05667965601201,-10.6542944769687,-9.07983467852794,-15.0644732868077,-32.3630899301645,40.1984199276213,-8.21184977573576
1997-10-01,-7.25394680481384,-9.14513952028084,-13.8074967288289,-14.9514197180705,-15.095574275105,-15.1817219848453,-4.05796500089727,-0.561269116458746,1.03915989918517,-0.376433861273433,-15.4092682926829,-7.08583623693379,2.87941900980471,1.94750554323729,0.905018305574082,-0.682608942267422,-7.05390681106407,-12.0179730494299,-9.34270244828831,-10.1729178008551,-19.856506842645,190.759334124079,-10.720018169872,-12.2367786412323
1998-01-01,-5.69184498339807,-7.75066003987249,-13.3091396605087,-14.7432135694769,-14.9251668283618,-15.0340215163128,-2.33628962938465,0.112785378351404,2.28092116614027,0.756844765632152,-15.1635365853659,-4.53143728222996,4.12803095373146,2.88099765379264,0.729581034393746,-0.301748563466269,-6.12706351871184,-10.3742749079735,-21.1634007458883,-10.4509623402098,-34.4853475158586,-2.35345943139674,-19.4327432043628,-13.7152148266479
1998-04-01,-4.00148378765863,-6.12796454244236,-12.2544658277087,-13.8851281758324,-14.0928515489199,-14.2172019582832,-1.91275722648047,0.946836416056016,3.46997001470964,1.8026497370693,-14.2759756097561,-2.06952961672474,5.36720038894741,3.21075130201621,0.354140411488665,-0.26135576709683,-1.68985708988627,-5.07947028225728,-20.6889048230459,-15.6757271945808,-6.01073062796865,-4.0049540606118,-9.8812779590819,-14.0875014531485
1998-07-01,-2.72857240399524,-4.84315930749884,-11.2594657865827,-13.0058234994707,-13.2288959896394,-13.3624926636802,-1.2755028331331,1.72587318484238,4.22777070477346,2.24302708664974,-13.4119512195122,-0.178371080139371,6.07909488696216,2.67626785438048,-0.303912236374053,-0.639692039260943,-0.811667918401657,-1.20946479646131,-7.5563704448932,-16.7669051232776,-11.846004998081,-1.47188007244442,-10.9531641719191,-13.507763931563
