"date","c.hp","c.hp3k","c.hp25k","c.hp125k","c.hp221k","c.hp400k","c.hamilton13","c.hamilton20","c.hamilton24","c.hamilton28","c.linear","c.quad","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm","c.ma"
1985-10-01,-0.443026471297003,0.731930585556313,4.23771948628813,5.78764119767571,6.06565878315439,6.24705129846853,15.8060831782087,6.60788982460303,3.39679992376412,1.61439564890657,6.43680592279219,2.71890660018634,-1.71270365893579,-6.33247654205481,-4.68967969057225,0.0885953146237455,-0.571252492746003,0.178640487303405,1.90109793276083,-0.454542490586755,0.402237548431194,1.22339691432527,1.12752359072038,6.17804360564564,11.275
1986-01-01,-1.31245972439758,-0.24910866346417,3.25964187349551,4.94297015098897,5.25468223751285,5.45981135736353,10.2420813752379,10.1856572214656,3.33430098482435,-0.756430843350557,5.68218125960061,1.69463805683563,-2.64675720784594,-6.5556258593557,-3.98364836094733,1.06432522742428,0.242099701865134,-0.951641398765832,-0.675306013782348,1.62520113790451,-0.400796960298724,0.731454085334672,0.91202658695341,5.3030741637895,10.15
1986-04-01,-2.5377956312997,-1.63340739617905,1.74082222622336,3.50420446276254,3.84144632293685,4.06535136811942,8.59361619161047,12.7240421904781,3.17368797739485,-3.0270551238861,4.31493055555556,0.179510073260076,-3.91780927405928,-7.00869842222457,-3.52990007596277,1.67101388732134,0.287738124913986,0.219947640804462,-1.77456899933345,0.357562668811465,1.57946303863095,-0.112541675427491,0.422656892053709,3.83805178872279,8.31875000000001
1986-07-01,-3.30076653901341,-2.58446341246596,0.552043887011848,2.3509309439284,2.70660272822877,2.94493816770873,8.94220166850393,9.75777797053001,3.53498794033167,-2.13595557393114,3.21687500000002,-0.974274475524481,-4.72518787182965,-6.96341324665238,-2.67700974625167,2.50097177357952,0.0924885622358589,0.0294839993578253,0.339733498392514,-0.873738159832686,0.266448051604907,1.82916769251293,-0.308970463623817,2.66245910143813,6.65000000000001
1986-10-01,-4.1567142143161,-3.65747126106834,-0.870854096556371,0.909192964737997,1.27373351210899,1.52041364987151,5.01988682931275,5.04325589452296,3.63874023237452,-1.87290218734321,1.8074125874126,-2.33095501513412,-5.62127519539283,-6.9641005175685,-1.95074437872753,3.07391046905511,0.244495876375176,-0.416778016559724,-0.847664215618631,0.839230529929304,-1.19661292371779,-0.300502273030024,1.93914798143372,1.20419648002454,4.72500000000001
1987-01-01,-2.42969495307176,-2.08780318156106,0.454173465161716,2.25561487281944,2.63751613395604,2.89851865618213,1.10801591280919,7.61941307579333,6.47910861347565,1.64313284817925,3.20881953867028,-0.982915635725121,-3.98277653814165,-4.71761449668658,0.60297576371093,5.03025187728963,-0.774185599639893,0.408915747881889,-0.158105967946698,-0.845494889098487,0.688452644703102,-0.95508211885271,-0.0810710716442359,2.528224320181,5.76249999999999
1987-04-01,-4.11255958379786,-3.97787379013009,-1.8493347032843,-0.112319954755932,0.270461323111746,0.5349113068946,-0.901756319894616,4.44971097599104,7.12062878875822,2.5695292781954,0.854697102721687,-3.21672328892622,-5.7234912394549,-5.68106707197414,0.0640814693865792,4.05541248848485,0.908262658694907,-1.1821065053381,-0.567373229142302,0.859960852389877,-0.716178459637831,0.271781454616957,-0.906658078600763,0.149254345112425,3.13124999999999
1987-07-01,-4.5665435798149,-4.64701578307294,-3.00297636317933,-1.37790526267939,-1.00400982792443,-0.742644193660723,-1.79778019703164,7.49302277600346,5.53761565365937,5.43493559986908,-0.421867007672645,-4.28866459627329,-6.23138009643539,-5.41297953964197,0.675619463196426,4.17070223695428,-0.0156332798146518,0.897593334871651,-2.0689354380069,-0.0114044782781319,0.965550646997979,-1.27113848488092,0.222009499442978,-1.12079096045058,1.73125000000002
1987-10-01,-0.990073341649264,-1.15807279514395,0.273101973477196,1.8970792509671,2.28470925838334,2.55865499424122,-3.78114076231543,6.85736606948326,6.84826755794634,10.6454897152191,2.90186335403726,-1.00590499518853,-2.74289553747607,-1.64238461008922,4.19668245618094,6.63813254531587,-1.24668285949284,0.444420145273455,2.37144972970922,-2.68538294995805,0.168446274684906,1.04086386326008,-0.629793150278621,2.1323780569125,5.20625000000001
1988-01-01,-0.826864316474271,-1.06539596648544,0.160740104800936,1.77655205782813,2.17687116575486,2.46298205190209,-6.51725863280021,6.87956683524267,5.60946110854898,6.96266015532217,2.8286921529175,-1.11268947015425,-2.6478061979181,-1.29962363344575,4.26292953376193,5.75032390496521,0.243514102973601,-1.02249367632652,0.784370327740807,1.31572933485819,-2.07898836114561,-0.122582077192017,0.799293516597163,1.99105383556001,5.38125000000002
1988-04-01,-0.917738174333067,-1.21895470094471,-0.208676532652618,1.38262082480175,1.79245232077459,2.08880940697404,-5.22796255444834,7.08001303576242,5.63814721922652,5.25387229349296,2.47499999999999,-1.47392758376745,-2.78663944670119,-1.19393898625623,4.10227220523488,4.76185749505504,0.0535607694442054,1.10781269898175,-0.116336485075732,0.0572061540842759,0.801322616780287,-1.93028647096773,-0.129129829860809,1.57901179529367,5.20625000000001
1988-07-01,-0.969872596624256,-1.32555930298021,-0.537508946042038,1.01422673149979,1.43042173701203,1.73507520352868,-2.88388328522987,4.98734135439734,8.62856301187924,6.23680844451437,2.13961187214612,-1.79379242255955,-2.86907236003127,-1.0413962556644,3.99089404833842,3.92613677845064,0.0251453048944594,0.083217759001358,2.62028233344402,-0.812673510472373,-0.0895720760373258,1.15104622727806,-1.79601268149911,1.19512147692706,5.07500000000002
