"date","c.hp_r20","c.hp3k_r20","c.hp25k_r20","c.hp125k_r20","c.hp221k_r20","c.hp400k_r20","c.hamilton13_r20","c.hamilton20_r20","c.hamilton24_r20","c.hamilton28_r20","c.linear_r20","c.quad_r20","c.poly3_r20","c.poly4_r20","c.poly5_r20","c.poly6_r20","c.bn2_r20","c.bn3_r20","c.bn4_r20","c.bn5_r20","c.bn6_r20","c.bn7_r20","c.bn8_r20","c.stm_r20"
1995-10-01,-3.64401507204204,-2.94348053334407,2.6127571912234,7.03875440739127,7.92499685430391,8.51432228716457,17.9846953278673,12.489860020476,10.2814471079767,10.5799603768436,9.18085668958224,-3.82397824280427,-6.97972255798141,-5.84550146442666,0.47059655046143,3.18476095451209,-1.2035451472978,-0.187439670865885,0.983588126392632,1.88229274431261,1.21884700026317,1.0181846334159,0.448459583964473,7.71583854291193
1996-01-01,-6.16104190769934,-5.76865296116904,-0.873059306098021,3.51674651970415,4.42708179651839,5.03795994034462,14.3087895203778,10.0083954983321,6.09803343089585,6.08873200602876,5.7410138248848,-7.10273617511521,-9.29937079049981,-6.98297952047952,-0.0860428990845961,2.36517160584497,-2.71862554310751,-1.05773089423909,-1.24153936024776,1.97646647463064,2.12653747440676,1.98249346392781,0.601952791524881,4.1820526285352
1996-04-01,-7.55587910480107,-7.51079549670586,-3.44632668967371,0.809008677989262,1.72608934475168,2.34759328916585,11.8300345943711,7.83564264128967,4.4740134527305,4.23935297765453,3.07440476190477,-9.41304945054945,-10.478200965701,-6.92715518312529,0.48179742776982,2.59356456899618,-4.05629431810593,-2.60871993434364,-2.87118079958025,0.579559001608174,2.6221382991688,3.40725924417188,1.52500228822861,1.46906531696187
1996-07-01,-8.34218768814132,-8.65989346410981,-5.54627300936733,-1.51052117855127,-0.602849395843016,0.0189120908538598,9.12713894308618,7.22093912846228,4.40440399224024,2.68648855821493,0.75692307692308,-11.2202622377622,-11.0495564137355,-6.29717564864897,1.47141778064841,3.09874490563194,-3.51306477443445,-3.96855259222733,-5.02788535650401,-0.571693502421526,1.3035026557368,4.21512044220395,2.88442243657813,-0.848897469289206
1996-10-01,-8.62443571435318,-9.30010669321955,-7.21074272317532,-3.46639329442706,-2.58292848526466,-1.97060783526805,6.6101693467355,6.15159328395428,1.83617720922305,2.75901661563946,-1.23356643356643,-12.5824026719549,-11.1264910331109,-5.26720424668285,2.66321327029585,3.64246909403077,-3.28557255611743,-3.48140018910099,-6.91116196513668,-2.26318372304144,0.213916570216425,3.56702706568079,3.48306081312387,-2.79658804113787
1997-01-01,-7.69796324216414,-8.68344985283023,-7.58261860069037,-4.15696042129449,-3.30478826828197,-2.70663462361245,5.40408261723514,5.64683273211601,2.1925948224208,0.594399625378834,-1.97666214382632,-12.6794716258281,-10.0216374532823,-3.29237490760573,4.47795273446867,4.55348388717194,-2.25404560814248,-3.12511971599687,-5.22087354202355,-3.67582368265818,-1.34211991542219,2.53484116499372,2.57037519474118,-3.47705071902548
1997-04-01,-7.42478353725599,-8.69080276428302,-8.58433459663713,-5.52565679952993,-4.71669111358834,-4.14085049485946,3.8226443364555,4.51123480774145,1.32278856854091,0.177372058412352,-3.428797190518,-13.4178035652937,-9.57006527464976,-2.10158759174122,5.34228862889904,4.45921060016892,-1.59596733069926,-2.21279944789468,-4.87176902731003,-3.01505949070853,-3.4196315692006,1.10916011386646,0.901262877418671,-4.83020680582155
1997-07-01,-7.99975842001634,-9.54380221395307,-10.5002270856825,-7.88894826209959,-7.14258108883232,-6.60254837500759,1.20430924595715,4.3357231399672,0.27830039282145,-2.19164131662598,-5.92685421994884,-15.0644135915236,-9.94822541386428,-1.75486383775802,5.34161847728583,3.60368242147927,-3.29799417182801,-1.62534628570352,-4.44538659462593,-2.73283208373708,-3.32217148225182,-0.4608923700533,-1.73548226384377,-7.16705281492842
1997-10-01,-7.40121251328352,-9.18143998536678,-11.1663785204884,-9.03852474491062,-8.36619813254012,-7.870342872428,0.282786241977782,3.0499005515554,0.292886179994767,-2.30903213098116,-7.24314699792961,-15.4845315370484,-9.14713546982374,-0.387234012239681,6.19141965745791,3.54251155957034,-3.88389168580009,-3.37450320583533,-3.53661443511043,-2.25874447094575,-2.6671055988731,-0.16183933106113,-3.45866896597898,-8.28518790172062
1998-01-01,-5.87788219629245,-7.8212745189339,-10.7118665350557,-9.0616365475533,-8.4666800010099,-8.01797792517401,0.0816089408416687,3.29828439517933,1.05992902513898,-2.50065198162257,-7.44442655935614,-14.8254460093897,-7.41368641070164,1.65599437672554,7.46547657759465,3.78355744255373,-1.85177827608376,-3.78085280233261,-5.09261416123835,-1.82309519099423,-1.99059115548877,0.0407822302284279,-1.91621395793046,-8.27801128705921
1998-04-01,-4.20890027374011,-6.23770971896933,-9.88420394709384,-8.68962991862559,-8.17210299797544,-7.77135709402513,-0.123793509598137,3.85658624688356,2.08481867288089,-1.39367912570659,-7.2537558685446,-13.8346131584025,-5.51480959060552,3.61200296186595,8.4400519287118,3.66790888291685,-0.41690358425215,-1.82091725411107,-5.09493736957581,-3.32262192543296,-1.50843463455433,-0.00240460891678849,-1.03085823945425,-7.8792528527606
1998-07-01,-2.94045086285593,-4.99146937646587,-9.26419460704427,-8.50812861475088,-8.06912921665855,-7.7179391713577,0.229604859756783,4.11483430263117,4.10798349748,-0.783081620778447,-7.25981735159817,-13.0833549302727,-3.9861610925994,5.01224865817523,8.74805049461875,2.94616828075203,-0.129846379928692,-0.402104407054261,-2.43670236339756,-3.6237447029614,-3.25263594528161,-0.191289368249841,-1.07921033840996,-7.67348498522431
