"date","c.hp_r20","c.hp3k_r20","c.hp25k_r20","c.hp125k_r20","c.hp221k_r20","c.hp400k_r20","c.hamilton13_r20","c.hamilton20_r20","c.hamilton24_r20","c.hamilton28_r20","c.linear_r20","c.quad_r20","c.poly3_r20","c.poly4_r20","c.poly5_r20","c.poly6_r20","c.bn2_r20","c.bn3_r20","c.bn4_r20","c.bn5_r20","c.bn6_r20","c.bn7_r20","c.bn8_r20","c.stm_r20"
2001-01-01,1.84297430133639,1.65724880649792,2.0729655974817,2.92356535087498,3.1095590261444,3.23496577637364,-1.47208752880965,4.9278798466469,5.33657123915321,4.1074354770652,3.3918561607615,0.389023192566288,1.58632510513459,3.40271088421538,2.91370052475287,3.10629525864565,0.343839316066416,-0.287422244844703,2.06521721005833,-1.48400151161095,-0.423682385851332,-0.208097398144787,-0.0514264935456641,2.91896245806713
2001-04-01,1.0439088120479,0.891384949839242,1.31955603117829,2.2022661357525,2.40073017477945,2.53562437354189,-2.18686160163185,3.27691597534008,6.08276337055467,5.27460870027266,2.70614439324116,-0.36734831029186,0.795834071842144,2.36609203968074,1.53241078052104,1.41221870141344,0.0850103262924947,0.0806874956527373,1.24097949608895,0.573378072730843,-1.50467496144833,-0.59450202683131,-0.264471090146322,2.19467677276255
2001-07-01,2.30043110271383,2.22628858200314,2.78290918482378,3.74778375271126,3.96863238988617,4.11976412103857,-0.337018041512884,3.0712334719578,7.59325401438722,6.82455861872425,4.31279761904762,1.04940476190476,2.03079073704074,3.211072488871,1.93151314408444,1.45960619078353,0.286878596707834,-0.196053426261845,2.77992382814351,-0.506066613950332,-0.472546112079577,-1.68093528634483,-0.82862488186114,3.73140667439971
2001-10-01,-1.38324422018607,-1.49853921802823,-1.10855199783926,-0.193117448822548,0.0259094892355947,0.17744237617886,-3.25395249446667,-2.96298320339916,2.83299582646189,2.7890897643454,0.373413461538465,-2.76993225524475,-1.55774058031521,-0.258072704018979,-1.3852239935457,-1.55268436700079,-0.669929562052703,0.707505333477674,-0.673287115484703,1.50677672706051,-0.88570029707234,-0.610744899324378,-1.13661273913372,-0.204502342500309
2002-01-01,-4.1373263380143,-4.3849654631533,-4.40030010267245,-3.65117471167781,-3.4569621766855,-3.32039982862029,-5.07381180079864,-5.65816089487216,0.103709171875536,0.0697050460308262,-3.14125874125874,-5.90943534077862,-4.16022483223538,-2.41209776595887,-3.06359215316122,-2.65360294062651,-1.03984609879324,1.11714426560639,-0.614841409641533,0.630708277959467,0.839610313032298,-1.57988891599799,-1.32753611352835,-3.64373085143968
2002-04-01,-4.2479691977162,-4.63137447862239,-5.08141799857778,-4.52827678066968,-4.36613215850767,-4.24963684867959,-4.85216068245986,-6.29447081693066,-0.644390882937159,0.0906484181419245,-4.09439167797377,-6.43938462766382,-4.13830672260647,-1.98297786815745,-2.27219446841693,-1.49180798363643,-0.934082118304128,1.02848858481821,0.0705423964711938,0.93923608399959,0.891445294421322,0.863561716462405,-1.4043840609878,-4.49813735532797
2002-07-01,-3.76180118851631,-4.26248534015198,-5.12348826983396,-4.77345493874907,-4.64657555393081,-4.5526191311313,-4.36899878675396,-5.49845727671895,-3.0250540734327,-0.139287161420306,-4.42510974539069,-6.34748635339925,-3.54314997900522,-1.09047315922102,-1.18898831013332,-0.27169576181544,-0.304656787678395,0.216099548928088,-1.33822696813861,1.46918240200634,2.39703256984836,1.0460511571511,0.719831394597824,-4.71952283791223
2002-10-01,-3.60882745778714,-4.2174565122869,-5.48781733494007,-5.35862420467382,-5.27260225493258,-5.20537583079509,-4.85242956706586,-5.61436643125202,-3.73668520666299,-2.28211728536549,-5.11189258312021,-6.58674643770552,-3.29100330885571,-0.597275854616171,-0.597693398593631,0.33782842463706,-0.255820474289619,0.0942328823323925,-1.55664015582425,1.01602542913513,2.69813676768249,2.59810243756986,1.00607201827851,-5.2781051071086
2003-01-01,-2.52647780971487,-3.20175445333347,-4.79762347382628,-4.86866675998669,-4.82143896231472,-4.7799696413003,-4.14301530364618,-3.79859429221612,-2.88349058110618,-2.76015296964751,-4.72,-5.80014171988453,-2.12359276431535,0.64744561605622,0.550820011095592,1.30355099556767,-0.151856534383841,-0.039497959499455,-0.266227930409906,0.258621626035364,2.92445425881029,2.95128944941643,2.30931085036895,-4.764463399416
2003-04-01,-4.32283446834655,-5.11791477605502,-7.19016746341323,-7.55062357966627,-7.563288178999,-7.56271065577256,-6.52458046840285,-5.18707734510051,-4.25123865474334,-5.49908228081905,-7.5579476861167,-8.06822602280349,-3.81946629548983,-0.771130553529769,-0.746926962242412,0.0642373593063716,-0.573678500121133,0.406727466224352,-1.05798765915526,0.235214732094266,-0.286195236111914,1.8299199011126,0.545814430308876,-7.4080630631602
2003-07-01,-3.10407282494684,-3.97262181602906,-6.42563672175539,-7.0517367958735,-7.12231129104605,-7.16198737741871,-6.04804758854063,-2.67195257718863,-4.41170362090829,-4.92024841589479,-7.21291079812207,-7.20818380603254,-2.50723154178685,0.63874960239038,0.568591783493215,1.21001787859759,-0.736867936094849,-0.0512635343865717,-0.299610052147886,-0.510047855743534,0.540471507551826,0.799588631060411,-0.591119731839746,-6.87443789840058
2003-10-01,-1.50074596055552,-2.38260565732071,-5.07857474921098,-5.92330842194873,-6.04454264418671,-6.12012352208807,-5.24314381854839,-1.62648102984766,-2.18600795080735,-3.24111348544392,-6.22199391171994,-5.79705356040973,-0.805760417952165,2.22866727939185,1.84559526361263,2.12185826778449,0.129821182595263,-0.241472856663732,-0.255458614152494,0.00506902773889707,-0.182163916839824,1.05556060950336,0.745208866155657,-5.71888641640304
2004-01-01,-0.265374773110945,-1.11240901463094,-3.93389299682076,-4.95539014908718,-5.12067011320454,-5.22816883842343,-4.36902833083598,-1.37407809815242,-1.7774107280885,-2.36714819061059,-5.37660125879304,-4.6102184376157,0.543000448177072,3.31691980110148,2.49554412227815,2.33666896671802,0.252176590414431,-0.106368773781546,-0.595414689143489,-0.0876705821145805,0.160822161792614,0.23614493319124,0.894006844046674,-4.73061838959894
2004-04-01,2.40699862153143,1.68962688249377,-1.01114572698362,-2.10012445738541,-2.28715893946216,-2.41125837777579,-2.63868319617083,0.948748831678458,1.30051236015306,0.472152715281421,-2.5852972972973,-1.67908108108108,3.35908185697657,5.56759949865214,4.03337140954729,3.23297497604761,0.642601315294329,-0.364386016442131,0.348243978247061,-0.714569787652491,-0.112742303061687,0.35070902948297,0.57528118630679,-1.87405440297416
2004-07-01,2.01133183279743,1.41549127787027,-1.16347348532134,-2.32145480164609,-2.5319117789234,-2.67421435831696,-2.91757870058011,0.486954135610315,-0.44090423009375,-0.126121514772702,-2.87694736842105,-1.81922351332878,3.12383574320414,4.83669376592765,2.75248739069065,1.57950378380287,0.52510524227985,0.0712400610144759,-0.0356421601173474,0.0310785825649667,-0.587617465127156,-0.230250785138437,0.321833039879228,-2.09269452418084
2004-10-01,1.01050442126335,0.50483368892063,-2.00744095783133,-3.26192456965064,-3.50349966441098,-3.67004400973873,-4.6051153075616,-0.616209895216009,-1.11679144025217,-0.500435993947736,-3.91127819548872,-2.64351306588149,2.28350004425953,3.63241068558359,1.209299627754,-0.0552694658730353,-0.223487039419596,0.250337893992875,0.0850159787492261,-0.264632238888341,-0.117008074957088,-0.238081531748129,-0.121024187840595,-3.02423561677093
2005-01-01,1.30703275197386,0.900624358620071,-1.49859836480326,-2.82746058950448,-3.09654198601571,-3.28523268040357,-2.82152956554274,0.0106613501990864,-1.18020048524586,-0.674506233423418,-3.56293706293706,-2.11781256717966,2.74815848708253,3.70845209642678,0.965166566478747,-0.343922788700333,-0.176607250448062,-0.00922865440232564,0.418575320626037,-0.0330084754434577,-0.291935658596484,-0.537634161229025,-0.282445593067707,-2.58425450353957
