"date","c.hp_r10","c.hp3k_r10","c.hp25k_r10","c.hp125k_r10","c.hp221k_r10","c.hp400k_r10","c.hamilton13_r10","c.hamilton20_r10","c.hamilton24_r10","c.hamilton28_r10","c.linear_r10","c.quad_r10","c.poly3_r10","c.poly4_r10","c.poly5_r10","c.poly6_r10","c.bn2_r10","c.bn3_r10","c.bn4_r10","c.bn5_r10","c.bn6_r10","c.bn7_r10","c.bn8_r10","c.stm_r10"
1998-01-01,4.14357717379336,5.12746659683809,8.05381035978886,8.84737389430697,8.94872266889718,9.00941842810808,3.99683548781583,14.4998885473398,10.6658836197421,3.9767557802074,9.01487804878049,3.0033362369338,-0.105941982011188,0.936529288918706,-0.640355282834093,-0.527308379984575,-0.666004636079218,-0.163332843237646,4.30566116078867,2.5967228268055,-2.15275408254974,-2.39605858684045,-0.554787947824635,10.090393405685
1998-04-01,4.4816787387667,5.57090847726784,8.87016580406235,9.7726568587119,9.88804564194474,9.95716187556175,5.96081871615448,13.3671121853216,13.409806005701,9.25173601592466,9.96780487804878,3.03749128919861,0.0460619074629278,0.945718816067668,-0.957755375651132,-0.0180866359215344,-0.471734051594481,0.7518281754715,10.1296875301168,3.56166963041241,-2.26636456881874,-1.88687627345825,-0.901874754825442,11.0811420888895
1998-07-01,2.64990033855699,3.77992853157248,7.32431322309671,8.30818658582625,8.4342058321606,8.50971081936379,6.68537078662388,8.45476936688735,8.30138102604947,11.0374565949245,8.5159756097561,0.861402439024403,-1.53800340328985,-0.631941293250136,-2.23255530346006,-0.295561234555493,0.0451729953140634,-0.140001570361008,7.06408593515551,5.37476488389184,-1.46387835270367,-2.69764756067569,-2.7945472684534,9.78732457361703
1998-10-01,1.84121999039698,2.98117141052691,6.71454416431131,7.76881576773839,7.90412949084164,7.98522944474995,3.88974533761909,4.33705253637589,11.1512591244396,10.6425050998075,7.95341463414634,-0.301681184668979,-1.87944493963212,-1.06884378383951,-2.05616511112274,0.507287171077934,-0.0619975934356105,0.464990863015108,4.171959990371,5.6616047868228,1.11594655368055,-2.76851233408104,-1.7066412725366,9.88397835156533
1999-01-01,2.67999368476484,3.83645347506321,7.69763342016059,8.79587985448107,8.93695649300483,9.02152159388403,1.53534141444273,7.54870664434517,13.0477997953094,5.4245299040478,9.02963414634146,0.266437282229973,-0.785988979823344,-0.206474630021177,-0.873177692981955,1.90374405040855,-0.507725651931449,0.356533302697795,6.14247284341147,4.18825384583852,1.30660165414938,-0.31599316752941,-0.851316459066714,10.432636512045
1999-04-01,4.87384029339208,6.13602577579601,10.4229708874552,11.6516858505091,11.8096749427113,11.9043923113871,4.08302007045522,11.5947889383353,12.9742453522701,5.22097205570769,11.8363414634146,2.04683797909408,1.56434081516896,0.904361754241194,0.973810137678683,2.5572760733925,-0.86376982587287,1.50922959789081,12.3030630945703,5.09016956657713,2.58726321612757,1.96378323724885,4.27277817977339,14.5283806951298
1999-07-01,4.12570394302723,5.45091858865867,10.0015891048331,11.3117439520758,11.4802968589488,11.581356130596,2.32862866375817,9.59505718484527,10.2638012071872,7.76319634770798,11.4224390243902,1.09439024390244,0.904339194554737,-0.433234930129444,0.492150776053265,1.04976805839839,0.246074238035322,1.64631675826866,22.8806895298326,4.00854990476566,3.54110638744567,-1.02885940129342,2.55083564280518,15.5997462301647
1999-10-01,0.894223725942638,2.14701159073743,6.53369832638057,7.8040848133012,7.96762248345166,8.0656841292207,-3.14432954144145,5.00278973291698,2.94352074597124,9.25693531139275,7.88573170731706,-2.07424216027874,-2.03236042460094,-2.78249561697518,-1.05520832259063,-0.601644245234013,0.468531476540377,1.8762624186906,4.83153557483504,4.95865251327695,2.62721665955806,-0.230898883634146,-1.77739852636974,12.410671286985
2000-01-01,-2.17781928779826,-1.11037271043342,2.80435802449568,3.9535444507252,4.10169066618596,4.19054271151009,-8.89738529611323,0.304427715464087,3.44964044941767,9.12837933379555,4.04646341463415,-5.01198606271777,-4.42431731626286,-3.93864409838604,-1.46057830144896,-0.837288342498738,0.134125832647354,0.791968144567645,2.00843552358089,1.23240425704632,1.0671944700595,0.978820848294399,-0.23490523627443,7.99376796070914
2000-04-01,-1.62837666635437,-0.718736009184525,2.81572133607484,3.87087941180974,4.00714900917421,4.08890072492801,-7.12705842027682,3.548193717296,4.7239644912338,7.36343663319309,3.96658536585366,-4.42675087108015,-3.19904383761445,-2.07795789717945,0.81196411076192,0.616554107375251,-0.833253672271009,0.349091398461325,0.346987018653401,-0.40970137699002,-0.92361698445821,1.070033174549,0.738125946519743,7.56272314611469
2000-07-01,-1.96185189986633,-1.20066903506583,2.0443159916106,3.03888135671201,3.1676931484479,3.24500501277139,-5.86967582521287,2.00505211259905,3.78029876844951,1.2523387722011,3.00853658536586,-4.76576655052264,-2.73213353861112,-1.3411488681483,1.94787552209566,0.302869367924856,0.175713138608536,-1.05983043612216,-0.610554400088161,0.861795986353457,0.108793197134985,-0.36276237505364,0.962619092549363,8.32005118386076
2000-10-01,-0.796572262456039,-0.181537985680166,2.56786275148464,3.41968564935819,3.53012673205097,3.5964233707643,-5.64632962910211,1.48464191147013,3.32786315821726,-0.252426693172509,3.41231707317074,-3.2537543554007,-1.49579207519649,0.797098824318056,2.83906280616715,0.678698426594778,-0.500027410116258,0.323556387557153,-0.178686388042758,-0.0588514968992213,1.02101999167329,-0.385221144870791,-0.805117297002821,7.88331191977559
