"date","c.hp_r15","c.hp3k_r15","c.hp25k_r15","c.hp125k_r15","c.hp221k_r15","c.hp400k_r15","c.hamilton13_r15","c.hamilton20_r15","c.hamilton24_r15","c.hamilton28_r15","c.linear_r15","c.quad_r15","c.poly3_r15","c.poly4_r15","c.poly5_r15","c.poly6_r15","c.bn2_r15","c.bn3_r15","c.bn4_r15","c.bn5_r15","c.bn6_r15","c.bn7_r15","c.bn8_r15","c.stm_r15"
2005-10-01,0.174325460253982,-0.469516057385647,-2.04062060802578,-2.45004363529881,-2.50836644106688,-2.54453493609715,-7.27551568352112,-2.53603137195726,-3.62407367764777,-2.24636394219317,-2.66562841530055,-1.92986250661028,1.0454398025736,3.26695421293844,3.04318563641544,-1.32160107255604,0.453418069381403,-0.0516397548334626,-1.13632920210251,-0.106685275793215,0.829198364739857,1.42604543007022,0.92596249135945,-1.23814191105821
2006-01-01,-0.311001101992872,-0.924615757503005,-2.63590469748755,-3.22775930172699,-3.32369107868882,-3.38490135908307,-7.13430826034082,-2.5539657519639,-2.30323396268211,-4.55318422472442,-3.50978142076502,-2.19105235325226,0.532730477701406,2.88737385422172,1.54865989708341,-2.34811727108111,-0.285175001252826,0.57246159292497,0.101263820713961,-1.03766305322918,-0.20041036814072,1.32130589711852,1.14276112754164,-2.37876357463479
2006-04-01,-2.0517025115041,-2.69192187688779,-4.65745370032056,-5.45031726834874,-5.58556088882354,-5.67272748973944,-7.74672181882194,-3.82043331315438,-5.1495860900052,-4.47249517646003,-5.82475409836066,-3.8914119513485,-1.08138080968328,1.48037157000995,-0.573580879062646,-3.55280769908772,-0.203397923246205,1.23721835294312,0.238877123016458,0.246738234328238,-1.21167611985191,0.630647643450876,0.682354404492986,-4.6564695053021
2006-07-01,-2.43811504673766,-3.11518270937309,-5.3634928212534,-6.37689584904155,-6.55530009284865,-6.67096881461123,-5.62976524696012,-5.13048001475171,-5.87231456713076,-4.59641401291327,-6.8428961748634,-4.25571126388155,-1.32816734238205,1.47493022504256,-1.327825682382,-3.05992003281466,-0.669540500984977,1.17124467778119,0.416587678930341,0.911746880009695,0.192886024889255,-0.292279909976817,-0.362144653253168,-5.77872403688252
2006-10-01,-0.214205787090876,-0.851666609626221,-3.19375574499824,-4.35712405540329,-4.56672393440073,-4.70318938479483,-2.67592938666077,-2.64459333412569,-2.74531860903164,-2.94262704632789,-4.84743169398908,-1.86371496562666,0.97571420177448,3.60352124831068,-0.237604645486641,-0.87205346004761,-0.328769869801561,-0.0366383083588913,0.946750961078277,1.1092026172355,0.826177051757744,-0.0913969409814602,-0.949101098622871,-4.48409719331497
2007-01-01,1.64738197746726,1.10856120043823,-1.12365108616704,-2.29099238117821,-2.50280545274167,-2.64087163324193,-0.416311471492506,-0.876975822187333,0.236243441559608,-1.82016729607686,-2.76377049180327,0.166279746166055,3.03673541336154,4.77555581262116,0.237467304641442,0.183393291773015,0.458872619899183,-0.877486590194069,-0.0875810646995783,1.15447397801831,1.16285914360715,1.18184317516895,-0.140915025253212,-2.74563703091063
2007-04-01,4.53730428058121,4.19223726897415,2.3518010308035,1.33198872158883,1.14634703843774,1.02529724140484,4.67142510299917,0.574501555855676,5.00269120175393,2.92407949628242,0.926065573770501,3.38738233738761,6.09881544156531,6.30124438127974,1.21934466908021,1.21075673059946,0.699481381207873,-1.69956133255404,-0.675801609836822,-0.285038206651178,1.58107133324452,1.33735047832023,1.61861188972458,0.817244950589441
2007-07-01,1.54948970345129,1.29774791785124,-0.356764117939179,-1.2894438571588,-1.45838301115319,-1.56842011454737,2.33373137311506,-2.62047341125569,1.24200075501747,0.24918420836255,-1.69420765027323,0.508088313061876,3.4347059169164,2.42904125536165,-2.22559955050238,-1.77057079587559,0.739695958125276,-0.138863539196678,-1.98084050004903,-0.859681420798132,-0.224438074539567,1.91108923090266,1.28109612317224,-1.27010861408311
2007-10-01,0.725993790247969,0.541377968910297,-1.00615969454645,-1.93087508298814,-2.09978482896196,-2.20995815950562,2.28319352442642,-2.33959426031396,0.818961383494724,1.42557334403986,-2.34989071038251,-0.144307244844015,2.81021446618486,0.982784865444501,-3.15463135093358,-1.95699528976726,-0.543920795953463,0.765174665832118,-0.246157434366317,-1.9533238100172,-0.863315179341942,0.388659583707775,1.80669568906016,-1.72818775370467
2008-01-01,-1.78699998207881,-1.9907726906809,-3.6413368975218,-4.66092683013753,-4.84892770088572,-4.97176509216254,0.54902780522248,-2.96346766175287,-1.49624943100508,-1.63282852217984,-5.13448087431692,-2.63150185087255,0.531097009224993,-1.67979041806217,-4.85209468941954,-2.67623480487899,-0.212840525935947,1.74763033845241,0.8458003161197,-0.117303957006431,-2.29414588439549,-0.643733560701565,-0.0485141621628476,-4.35718672825791
2008-04-01,-1.51723660291483,-1.73458317063253,-3.4799225875625,-4.61128288988451,-4.82258213341564,-4.9609637000213,0.772648988925283,-0.576489977451843,-2.70096738009431,-1.05640118369922,-5.12043715846994,-2.29421205711265,0.968766672542458,-1.62751373464948,-3.85039839523259,-1.07574873896652,-0.92208371813081,1.21890381003488,1.55448930481118,1.10563966342773,-0.217633050559881,-1.82745435559063,-0.73777053887591,-4.61005300347713
2008-07-01,-2.7075977875819,-2.98703340932275,-4.90143239248829,-6.11956850686198,-6.3467773576175,-6.49554960133005,-2.32997976437483,-0.816765026579191,-3.95031099680884,-1.72683129328979,-6.72901639344261,-3.57326546800635,0.0663728773723449,-2.97231696926963,-3.73165210714726,-0.902125401700857,-0.00513523857903147,1.20200483252766,0.846635907257577,2.416204336432,0.70322257226865,0.609439136499268,-1.94474969107468,-5.27766367191427
2008-10-01,-5.59571970992886,-6.02752926339878,-8.41040848333864,-9.93867903063173,-10.2265668093023,-10.4154298190408,-6.39921766402139,-4.32725054755672,-4.73717520095003,-5.62124314801389,-10.6791256830601,-6.57513749338975,-2.67545801750985,-5.25422156854103,-4.7108550624416,-1.28517409558137,-0.655701407328569,2.10826596829382,-0.196555308472983,1.13582616861175,1.30812520951023,2.93781477509105,0.61557093101975,-9.33672351644742
2009-01-01,-3.14323272495876,-3.65081468778814,-6.30164727982262,-8.03161562706575,-8.35968551973309,-8.5751735944464,-3.55436742119923,-3.33778385403365,-1.62863708254676,-3.86621779241833,-8.88234972677594,-4.09947911158119,-0.148722016569721,-2.74311982196367,-1.25514400195264,1.75160507261116,-1.26328132176634,0.874063517605138,2.03597344802426,1.25014321034969,1.83310532058339,3.86123757613693,2.52964945429811,-7.27233269456244
2009-04-01,-3.51041304078352,-4.10315714558965,-7.0652243070725,-9.03378184385579,-9.40955218142372,-9.6566662611944,-4.63940760584453,-4.20305147962384,-1.12909878271604,-4.1851634080376,-10.0063387978142,-4.41927287149656,-0.50510253246371,-2.91628015012631,-0.630739789692115,1.85328376486457,0.471543798222487,0.260345746353618,0.47055569117308,1.91444344361847,1.37360333137874,2.01393588805326,3.72101174958817,-8.21277987777421
2009-07-01,-2.44646416581146,-3.08719085023026,-6.27291552046998,-8.44136936602646,-8.85788231463204,-9.13209157893326,-3.02093943247286,-3.13644848340162,-1.5871262686022,-4.65232656726934,-9.54273224043715,-3.19391327340033,0.465128385921631,-1.78984682560667,0.939945185697482,2.62412165758148,-0.536475607969488,0.369630106922394,0.0247632304446969,0.371432202843558,1.95853353664962,1.73791367083666,2.13755414200566,-7.23407325261141
2009-10-01,-1.70036315215151,-2.35665857700958,-5.72205296743262,-8.11780350426584,-8.58240198957616,-8.88877508165528,-2.31523341831583,-2.13499443463813,-1.84150097835659,-4.06141680885251,-9.32934426229507,-2.11772342675835,0.919041071743365,-0.894352635289991,1.68146503681415,2.85213046956525,0.0020904270482135,-0.0409849074409801,0.41433597822373,0.0815213332976016,0.695073716852014,2.4171918878658,2.15930936637106,-7.03386890652861
2010-01-01,-2.82452235380431,-3.52885086842176,-7.16390342677953,-9.83448746160165,-10.3561103670526,-10.7005150359226,-4.86807382979903,-3.41527123463086,-3.75818165113775,-4.14159515278929,-11.1433879781421,-2.99606292966686,-0.478732005405718,-1.57311956489808,0.79155102103087,1.854560341496,-0.231276811297706,0.765542819734147,0.0848670143133082,0.239925993563894,-0.226890262668494,1.15126406421692,1.13850261659238,-9.345729985678
2010-04-01,-0.862669357352189,-1.55009108108148,-5.26751234243926,-8.09648592194321,-8.6525161004383,-9.02002546832011,-3.85142415647745,-1.65310612976788,-1.68847811347776,-1.42710826141442,-9.44557377049179,-0.751020624008461,1.24004818144428,0.388941954580176,2.37037200504415,2.87016984128606,-0.729711139316707,0.0925428752228458,0.784139531940095,0.0513021754485225,0.230596808513419,0.626200702054436,0.471774472889928,-8.22991921154832
2010-07-01,-0.555185522287815,-1.21740553330709,-4.94662987206598,-7.83822010186583,-8.40816826446931,-8.78505272537654,-4.62044308299281,-2.14142263546174,-1.22357593261984,-1.58648518301456,-9.23245901639342,-0.254193548387107,1.43399377166698,0.520318467595033,2.39034891998539,2.05621111811712,0.403701038830846,-0.202308188708577,0.191381500365172,0.687713704043964,0.214193400723393,0.31370206115717,-0.0678183510564697,-7.8332135935679
