"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC"
"20",0.0175898740636188,0.0135388524481591,0.0403562464648237,0.0139444460219717,0.320877032484293,0.0141371153962496,0.113839432940322,0.465717000180562
"21",0.0396512754958313,0.0300797590294251,0.102155616766219,0.0357186043738119,0.178347181884575,0.0306258174124943,0.365298484445652,0.218123260591991
"22",0.0532446930164214,0.0410839439434188,0.10685355727121,0.0613464832902798,0.151796280442725,0.041755160544288,0.252454096127542,0.291465785364114
"23",0.0603156834589248,0.0480442440259016,0.116305583999661,0.0743718899364455,0.159487155422949,0.0485257144471834,0.235097167851167,0.257852560857768
"24",0.0677244078364477,0.0550307936071894,0.125972394156799,0.0823966410681629,0.163075787238581,0.0555174184071893,0.206654909344762,0.243627648340868
"25",0.0845005055913835,0.0704027861129035,0.127805449505603,0.0821269103770032,0.149660940290348,0.0708536704185495,0.16845149349116,0.24619824421305
"26",0.0962669080306206,0.0851146412945407,0.13864898144596,0.0798173113626802,0.152989699666984,0.0850608966262279,0.151216803022343,0.210884758550644
"27",0.103443782816834,0.0955467769863121,0.14611629895459,0.0821596115199851,0.156119308881174,0.0951785041425448,0.143354917701749,0.178080798996811
"28",0.108682853157573,0.105622574502948,0.151490455505209,0.0835995778196526,0.157450916472938,0.105114584529688,0.136755536514211,0.15128350149778
"29",0.111132999776249,0.112376955825822,0.155085848855687,0.0878678404318015,0.158365057894298,0.112069461827991,0.132076060805084,0.131025774583067
"30",0.112450412852406,0.114554205776899,0.154328792265393,0.0884388488175988,0.157615949523544,0.114317446339068,0.134615173810942,0.123679170614149
"31",0.11257681257458,0.116238301768835,0.159702048594595,0.0856326360618023,0.1627962559997,0.116731042259578,0.135211137733993,0.111111765006917
"32",0.113165025017793,0.117837596599649,0.161283076499617,0.0841028444013219,0.164558460193453,0.118847630568385,0.137347934657641,0.102857432062139
"33",0.113619229045775,0.119462203894768,0.163959203515426,0.0819089893155417,0.167346471025398,0.121320813972401,0.137340494865057,0.0950425943656338
"34",0.114137457612325,0.120816860797015,0.164784659886018,0.0823875790862893,0.16822207727849,0.123517745156082,0.13758722397765,0.0885463962061302
"35",0.120347534930628,0.126499700574524,0.152775859285393,0.0815550269315821,0.155474893579333,0.127709304140613,0.14304832172004,0.0925893588378869
