"date","c.hp1","c.hp3k1","c.hp25k1","c.hp125k1","c.hp221k1","c.hp400k1","c.hamilton13t1","c.hamilton20t1","c.hamilton24t1","c.hamilton28t1","c.linear2","c.quad2","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm1","c.ma1"
1975-04-01,0.728080578588333,1.2841671807292,2.35044709121337,2.60331028270956,2.64054748626644,2.66390495868357,4.79031613813233,2.93501513823917,0.251805501358078,0.881988215698229,0.773982020095062,2.17569439198208,0.975791342449185,-2.48059482162468,-3.46716667344647,-0.962095157678107,-0.0497714713916149,1.45147755161734,1.29715204684037,1.56477096550119,0.763096623594701,-0.986892968480451,-0.178350275926175,2.76933204041363,5.2
1975-07-01,0.103801368695869,0.649731875353652,1.81660716853969,2.14341679597396,2.19516155534886,2.22819263334583,5.92074610855299,2.621254009992,0.0207141803078486,-0.0312435439595333,0.572637304525188,1.59988959293395,0.301530928748662,-2.93412565257324,-3.35062566425704,-0.462868368709763,-0.905324736408139,0.0101596491119024,1.5962017326003,1.33048805832731,1.37461377593825,1.11610506066321,-0.976567785116161,2.29487998065558,4.58750000000001
1975-10-01,-0.477539228666473,0.0323551138961591,1.23942775166978,1.62107054399368,1.68455508554374,1.72558960038893,6.06381558093679,2.50939169194024,0.263055119771607,-0.549563588528486,0.748638312852023,1.00263278388279,-0.323377317127324,-3.27412824530364,-3.12423986333381,0.059181448946191,-0.137712065793029,-0.790285767911606,0.00529252666225106,1.60198882941024,1.14767121908299,1.31555992509645,0.621504813457359,1.75951724537839,3.875
1976-01-01,-0.931613792862791,-0.478096299103598,0.716307507448377,1.134427916465,1.20682656023695,1.25412601307714,5.60243863716579,3.48915664260579,0.317978318043771,-0.543801646045353,0.20585164835164,0.475998688811188,-0.820577836342736,-3.4457558944019,-2.75957788132207,0.617994334832701,-0.292625690037802,-0.0909113499617824,-0.926469809163491,0.0316780702442387,1.4954583890572,1.17658336727333,1.13147690263361,1.26161986790237,3.19375000000001
1976-04-01,-1.353740796735,-0.974358930414212,0.15525743027456,0.58931139031229,0.667162125271489,0.718527043548207,1.83396796513844,3.17295662143499,0.700844086394866,-0.390249327819618,0.54527972027973,-0.0740736875065124,-1.28675577276104,-3.55386582726733,-2.36803844245259,1.11011819959961,-0.277538044071051,-0.220487031311002,-0.121933265327142,-0.882943788115575,0.223660502410817,1.52178393647228,1.10535121941364,0.707533857436388,2.43125000000001
1976-07-01,-1.74089175896273,-1.45066868884902,-0.436331797340273,-0.00875640980304127,0.070460279299823,0.123222105401965,0.90073428790626,2.26938267709377,0.69856893212868,-0.201635406922918,0.968260098110839,-0.642421581929923,-1.71963005248112,-3.60370838206086,-1.95977074522098,1.5340792745195,-0.428119631534258,-0.189407504367457,-0.298311730552657,-0.0931608874471837,-0.566629650979001,0.261794520780442,1.55523551874372,0.103280858099538,1.6125
1976-10-01,-1.85159434304866,-1.65481391798569,-0.783613450523902,-0.37699564548754,-0.299190548483395,-0.246871429732721,4.59149845377515,2.53022170822308,0.796016901091505,0.216557330811241,1.38258839492379,-0.962545329617896,-1.88194449746155,-3.39478490978701,-1.3691943814661,2.03345806047781,-0.624650028288458,-0.342689781505793,-0.24614286416375,-0.269901307995988,0.0862044817903375,-0.52078449450478,0.452248814420702,-0.269217667063771,0.999999999999986
1977-01-01,-2.37837240420325,-2.29153172322758,-1.62533877944738,-1.27205112179354,-1.20231599078978,-1.15498433238561,2.95071167421807,0.89095215190477,0.775131748386102,-0.275961186759716,1.37888307821505,-1.76434965290466,-2.45800171875241,-3.55853355426679,-1.1632125337953,2.12191552768667,-0.235907741410426,-0.513602501012537,-0.520853797896972,-0.251236282099122,0.0719452566182672,0.00172990900119881,-0.274408905710047,-1.16382531208286,-0.0500000000000114
1977-04-01,-2.58644947117386,-2.61421203986558,-2.18900301846861,-1.91222484653962,-1.85574821849622,-1.8170478776286,-1.28572810129815,1.56400710313301,0.388276060998976,-0.376606903440617,0.765607112410173,-2.28413087218966,-2.71717843291634,-3.40733677426881,-0.699734964687522,2.40006853826716,-1.35037941352557,-0.0973526910049131,-0.731788412841241,-0.518705512399853,0.114859494895749,0.025981847367767,0.343232528828151,-1.79998927637601,-0.768749999999997
1977-07-01,-2.45514759951827,-2.58956830347617,-2.41148595539426,-2.22234992285223,-2.1821089556318,-2.15424191875489,-2.99001072385015,2.40026162233698,-0.251681074756505,-0.136040079026685,0.0510209080570334,-2.46645204560697,-2.63926187260549,-2.96179658476591,-0.0364060875184578,2.7841165551347,-1.0132301252881,-1.17575474387304,-0.16569328703235,-0.692066202821909,-0.14277982762824,0.0685993698315284,0.307477935013189,-2.10429243716364,-1.125
1977-10-01,-1.97552202096357,-2.1958707948198,-2.23843176822682,-2.13348312485262,-2.10950514293278,-2.09266919361902,-1.31377832401797,1.60409854151689,0.369269644933368,0.0609222219407286,-0.957260228034876,-2.26309730529294,-2.21248928843951,-2.24802297184317,0.771787389966903,3.20559711615157,-0.512904732190701,-0.913449383119534,-1.26962598523454,-0.133888395219102,-0.377736994723206,-0.130122653696226,0.344072134577392,-2.01011569803642,-1.08750000000001
