"date","c.hp","c.hp3k","c.hp25k","c.hp125k","c.hp221k","c.hp400k","c.hamilton13","c.hamilton20","c.hamilton24","c.hamilton28","c.linear","c.quad","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm","c.ma"
2007-01-01,3.3011191620522,2.70074579516448,0.672292963944891,0.478788952365079,0.493119877159444,0.508658420812338,9.11191619008932,3.60143283217606,8.84454926433486,7.62901847383263,0.362295081967211,-0.959441968220396,7.638009776888,4.22752783088587,0.70615381225516,-0.78236015545265,2.6971796408454,4.08222261973837,4.74900609534314,3.34294237268813,0.795060569676411,-1.84456246001381,-1.35101191752637,2.81699000777867,4.6875
2007-04-01,4.11358410976002,3.72111311338126,1.99058980676016,1.83583077988256,1.85747791342822,1.87815371522745,7.64236374550392,3.88034938904404,7.91418393583166,1.99331252383705,1.74116743471582,0.345358102918588,8.37654348339833,4.08217545223592,0.205940450578161,-1.16871510659353,2.23934787169195,3.45363624943862,5.19170286480224,6.62844489400018,1.53625640392756,-0.921752730049447,-1.3877436794907,4.08128903179076,6.43125000000001
2007-07-01,5.23076365921745,5.08028973646902,3.78205751391631,3.73173345357783,3.77316278789232,3.80729348216528,10.7207334506508,1.29723235503788,5.95472426067844,11.5081580664918,3.69027777777777,2.0750228937729,9.39939158064158,4.16289393649464,-0.0447296429792488,-1.27150006596357,4.82573116702662,3.60545794111838,5.21189611660419,8.23937940623478,4.09366584027291,-0.637533256092522,0.219017608833845,5.87843235089127,8.71250000000001
2007-10-01,4.96768596538455,5.0448763290047,4.19859237582041,4.27346100207823,4.33940535230887,4.39034297435079,10.8805406896238,3.29619984912364,7.83428007086248,9.53556141213299,4.29798076923078,2.43054195804195,9.06369768291411,3.01262958398054,-1.30938796573881,-2.17030929564483,5.04217485244237,5.6896997040099,4.49519849092351,6.21049744250219,3.88210386050878,0.901359614898136,-0.0437920302691933,6.3195841692333,9.5375
2008-01-01,4.80621642907349,5.09711123943893,4.72437236756666,4.94882047314581,5.04505617924908,5.11693974044598,13.5261529179992,6.68371054264587,7.64973682426346,8.65801477453594,5.0551048951049,2.89403611314059,8.83909072490284,2.07358094438302,-2.20382639233488,-2.57635064604797,2.97458990332506,6.13838744995065,6.99109319333369,5.80975865189465,3.15201962243796,1.42231056962258,2.03802694488074,6.89200305024037,10.4875
2008-04-01,4.56969753459302,5.05568281348958,5.16590416965844,5.56129692054093,5.69339663826471,5.79033629757132,14.2101857301123,11.661819130922,5.94751312666152,9.25359208167075,5.76508367254636,3.27545294915795,8.54357438568607,1.16285573990093,-2.93324130271284,-2.73993490765814,3.40806775467036,3.9465939933644,7.48223288842519,8.67919123024478,2.94306069327458,0.910622608797905,2.57099755588914,7.39942881688427,11.275
2008-07-01,5.31774448393783,6.01130126403141,6.69108234424773,7.31684484850611,7.49843745331541,7.63013838788711,14.3938633077342,12.6066165784229,5.0952476915852,7.26018139087934,7.65517998244074,4.71907088597931,9.21424972325075,1.18529651013687,-2.75054607908543,-2.0859526393364,4.74744847781948,5.46430052220493,6.61848528811756,11.8259046190526,5.73624166849562,1.07049784314296,3.71680893548636,9.04241959496881,13.1125
2008-10-01,8.83478424397256,9.83941116038075,11.4091876069688,12.439666622895,12.7088745993249,12.9020830861917,20.4114966808269,18.3120094967663,10.9933402192513,15.4673660955634,13.0145780051151,9.27468944099379,12.6022127650815,3.55554915168764,-0.59256720648294,0.113258930645515,16.0364506713383,14.2781086700245,17.8358110629098,36.7536606062268,16.5454212684387,4.68683565938607,19.4065567201969,14.0278628861228,18.125
2009-01-01,9.4503669664456,10.7730895984943,13.3228041174897,14.8362596736705,15.2135660585177,15.4835305689633,23.4771338875957,18.2948749274251,14.1289974871444,15.4935212302928,15.7063768115942,11.0184288338728,13.0898536144402,3.04900692621082,-1.21600643249083,-0.365282953196498,24.7226188737072,23.1363292113621,23.7146869183661,45.0744796329635,15.9043027823583,3.72924363026771,23.1225823024801,16.2758324231098,20.325
2009-04-01,5.09447445972508,6.57505083701363,9.77046649250692,11.6478463745338,12.1130807755558,12.4471909652053,20.1897580317876,15.616437660925,13.0907784447676,8.76092351084412,12.7657142857143,7.38658953722334,8.63620848377939,-1.77655229786707,-5.43980358418558,-3.73694349647884,4.53053378332663,9.12581665468938,10.6434227218219,17.156757468188,13.6354998615106,3.3422547955484,0.763518871042569,12.9587563081352,16.85625
2009-07-01,1.97797378085902,3.49419217253217,7.07398824458355,9.22132653284684,9.7583821467464,10.1465988293919,15.5547430615052,13.7018955601833,10.5453573775355,5.52133976545008,10.5491784037559,4.6685671104251,5.40901787374875,-4.95864100063787,-7.61499019847054,-4.7812878774356,-1.99834085164704,4.56080478372022,9.88447955359813,11.1357654920686,11.5063317306926,8.37373371700125,3.35672242849381,10.4199373452526,14.05
2009-10-01,-1.19726132373755,0.230860529998125,3.90745508339008,6.20934008330911,6.79631582695747,7.22428027639489,10.4050251938136,10.9533059012803,8.87430520044326,4.55375130002594,7.6927701674277,1.53078026656793,2.0888674976346,-7.84407444394667,-9.17285332917619,-5.06464873849987,-1.43370729677913,-2.41625408948828,4.79080578173875,9.1242645251408,4.7966079011512,2.9578180186785,3.67632763315677,7.31610474077588,10.60625
2010-01-01,-1.95014461405344,-0.651217524448768,3.02044325987923,5.44119287478462,6.07247704977173,6.53706838430452,10.190235913121,11.0524177006087,7.57735487011782,3.4677217823329,7.0687523139578,0.681991854868571,1.14789103450964,-8.27422375905425,-8.33391117427166,-3.21832160725673,-2.41013199581676,-1.32593709674279,-2.65837512960784,4.91520892068092,7.9471880473365,3.29034613668606,2.93663909248194,6.46287582467141,9.38125
2010-04-01,-0.829609264838098,0.365517570805196,4.08619605666988,6.66112346169685,7.34666564721751,7.8558493402162,11.9624403810198,11.9358972962108,9.45086744472279,7.03965719252635,8.464,1.77250640113799,2.05306608043452,-7.00195923564331,-6.08215708018525,-0.425831074753589,-0.227267397752148,-2.11249848439648,-1.06664888680086,-2.73453963005136,4.50770080807803,5.37318853944835,4.35160404252084,7.59181722736473,10.23125
2010-07-01,-2.31359131259043,-1.27860390962721,2.33344150633886,4.99434775756046,5.72087837221278,6.26605690952879,7.25218208493514,13.9853278795987,8.38216360852191,5.03696985139938,6.9401754385965,0.0587286397812647,0.319630124261721,-8.19870588217012,-6.22056682957336,-0.0546965433223079,2.27852607710291,-0.145120773210906,-2.09606301582758,-2.35025313333028,-2.29180335801625,3.72205333204516,5.79093052853949,5.84746677566739,8.25
