"date","c.hp20","c.hp3k20","c.hp25k20","c.hp125k20","c.hp221k20","c.hp400k20","c.hamilton13t20","c.hamilton20t20","c.hamilton24t20","c.hamilton28t20","c.linear20","c.quad20","c.poly320","c.poly420","c.poly520","c.poly620","c.bn220","c.bn320","c.bn420","c.bn520","c.bn620","c.bn720","c.bn820","c.stm20"
1994-01-01,3.05735073771758,3.22692478177582,0.322430052565267,-1.71951998517856,-2.05609102024302,-2.27177131800366,6.18026509825518,5.26051655065535,-0.516606966137928,-5.09669605257962,-2.69916666666667,-2.28164747064136,9.20219142151261,5.43468623817763,-2.70713224810645,-3.2399248032018,-0.299020231453802,1.45996012690238,2.82046569771923,-0.131623972780052,-1.10064670573011,-1.65631476730718,-1.47766758575082,-0.507122491368264
1994-04-01,0.0729918145652562,0.286837798329472,-2.41579815330839,-4.66149538838634,-5.09671997015268,-5.395672001291,0.707906422258489,5.68964504050308,0.391070593607012,-5.65511965468023,-5.95842592592592,-4.57169376693766,6.42446506894788,1.84759008935468,-5.89957840448383,-5.05010232221152,0.00189529675331062,-0.131891261019782,2.00793967459558,2.63729375848161,0.664203667706804,-0.883281431640019,-1.89525650093253,-3.46814379642913
1994-07-01,0.00389176048759055,0.24885411286904,-2.25462586672252,-4.68648509391709,-5.21597552232625,-5.59496682855421,-2.39428189231423,6.00263209705373,3.85741148776007,-3.9607850352953,-6.27990740740741,-3.96248419150857,6.493268412403,1.15361459387682,-6.06953187050786,-3.91796601801292,0.439140390273947,-0.709769766153816,0.0024613087481565,1.8916375395071,3.34278303266794,0.302141300981259,-0.63659557017916,-3.57208376710956
1994-10-01,-0.451029818095151,-0.199447642209265,-2.54590007951577,-5.14065166775305,-5.75275147509296,-6.20191444438892,-1.59918023269265,4.14005120084883,2.70902359027049,-2.70631391307282,-7.02324074074073,-3.82818654019871,6.133421382005,0.0542843460562921,-6.38543028322461,-3.10006777572679,0.0779396899493839,-0.770963685618281,-1.24355704159101,-0.103367533378757,2.16894598619652,2.562216680238,0.45324254740496,-3.88900454308271
1995-01-01,-0.325190267078,-0.0713030060492912,-2.24745891683885,-5.01493461408742,-5.71934995979561,-6.24752156176407,0.665696926739244,4.35964368628883,2.85685258291684,-3.52065319760811,-7.18444444444444,-3.04197041553748,6.20223664304916,-0.371423566896354,-6.18169573239562,-1.66753689370631,0.128560149732208,-0.208826117340044,-1.27620263845339,-1.28784894663977,0.100513638351167,1.9320260004688,2.48599747399973,-3.88172561461637
1995-04-01,1.14184037943785,1.43992460109497,-0.449976399856553,-3.28907973144284,-4.05492973841773,-4.63773348017499,2.89751410996624,6.75867672193515,6.18337869109276,2.1350445830431,-5.67046296296296,-0.799183604336037,7.63325665806859,0.36819874348339,-4.79174694473741,0.509753918321138,-0.0108219171177904,0.332001195135533,-0.0762988144941193,-1.26092242417916,-1.15439853840338,-0.450243595483411,1.39478931620732,-2.15311361875331
1995-07-01,0.370387592878046,0.681761959110759,-0.982572728492599,-3.90877567581384,-4.7402855165395,-5.38108206674025,4.01139090249755,5.87743134397425,5.80422915696812,4.12480265074868,-6.5050925925926,-0.874785456187894,6.71938735973704,-1.01041183705013,-5.40764758860094,0.753113582347353,-0.137815135777879,0.171033375271018,0.529441601110304,0.0717689800285415,-1.54002154657091,-1.15542323277274,-0.673441935935736,-2.83603881519312
1995-10-01,5.74122464280606,6.23875951886568,5.24940821587283,2.48938048292005,1.65719163461172,1.00782642115938,7.86119264860324,12.0728086700338,12.1618042375395,10.4089814145339,-0.136851851851844,5.79235433604337,12.0212948814227,3.30363125945516,-0.88331800660329,5.33064966629541,-0.0420183890336953,1.92510050637739,1.41480968095381,0.661678115004246,1.24377690986462,-2.77218875881977,-1.42443865528678,3.5014459150967
1996-01-01,1.99194036834184,2.54786013250062,1.94504952979678,-0.774792152833314,-1.63953230017503,-2.32178606520831,5.76583127543719,8.77117359703968,10.3386319531324,7.68107186277543,-3.4901851851852,2.91948057813913,8.03196003526298,-1.10809743037194,-4.55272223598672,2.2827702028155,-0.912007425586815,0.804115068685606,2.85612455101336,1.428064924723,1.56569283157747,0.053848961253607,-2.43592464337001,-0.0450148479580434
1996-04-01,2.94755762590181,3.58722266719835,3.44222171719409,0.875343620828716,0.0191066072636374,-0.662563900570959,10.0392446520298,8.64364644372941,12.3412562024347,10.7124137390158,-1.84055555555555,4.74263098464318,8.82978064017587,-1.00964209140089,-3.43873032381381,3.40366559193406,0.52507296817611,0.447338807003391,1.82250729296767,3.10745850843658,2.75583091186971,0.20244652081014,-0.405866560344796,1.59647504121959
