"date","c.hp20","c.hp3k20","c.hp25k20","c.hp125k20","c.hp221k20","c.hp400k20","c.hamilton13t20","c.hamilton20t20","c.hamilton24t20","c.hamilton28t20","c.linear20","c.quad20","c.poly320","c.poly420","c.poly520","c.poly620","c.bn220","c.bn320","c.bn420","c.stm20","c.ma20"
1997-07-01,0.804056596655656,0.804056596655656,0.804056596655656,0.804056596655656,0.804056596655656,0.804056596655656,3.48045872116705,-1.85761702164329,-3.39541062042122,-0.533767358360464,18.7472222222222,14.8401648599819,-12.1463453271079,-8.9829597522882,9.32152646613937,-0.0792881860796228,-0.764349856737739,4.01754895956643,10.6721239031765,14.8809902249688,6.81250000000001
1997-10-01,-0.431972825074013,-0.431972825074013,-0.431972825074013,-0.431972825074013,-0.431972825074013,-0.431972825074013,8.45553383937678,-3.41716245500221,-0.453561288546013,0.876993953656552,20.3551851851852,14.7141395663957,-12.50217808905,-6.39242729726486,10.3891168307862,-0.60389351135133,2.36002774383073,-0.953097729242432,7.86168826921731,13.4039029007593,8.08750000000002
1998-01-01,0.348341225484589,0.348341225484589,0.348341225484589,0.348341225484589,0.348341225484589,0.348341225484589,6.47530995737539,5.07165033254398,8.10957342171416,6.62352685543672,25.6401851851852,17.7997267389341,-9.56236768211058,-1.23396104744167,13.4742931682095,0.516015436665256,12.2040847422644,1.23191544976952,6.96628379402086,14.4303884121435,12.8375
1998-04-01,4.08211938587316,4.08211938587316,4.08211938587316,4.08211938587316,4.08211938587316,4.08211938587316,13.0374682694102,4.97906131064337,9.203793167406,8.13447980836224,26.2236111111111,16.2795675248419,-11.0963518028755,-0.374073461869031,11.8493734174703,-2.16443934564292,13.1703957458324,10.8623635406284,9.79074989933048,18.6804151370701,12.8875
1998-07-01,3.29836613301507,3.29836613301507,3.29836613301507,3.29836613301507,3.29836613301507,3.29836613301507,18.3758320897975,8.19191208594613,10.2501868052931,10.9247031374746,26.9628703703704,14.8435840108401,-12.2108775481329,0.754076740566774,10.3637787160115,-4.12531746700866,4.11249902511525,11.8408880527716,21.5372213425026,18.4643621228656,13.025
1998-10-01,2.75801588615612,2.75801588615612,2.75801588615612,2.75801588615612,2.75801588615612,2.75801588615612,23.4520962850769,8.80505465154076,11.5299675406167,14.4044997718098,30.0877777777778,15.6846104336043,-11.0491544497774,3.91042047594186,10.3569521510235,-4.04664560307847,7.77435153107999,4.75206618601594,32.1305771849838,18.072436470926,15.7125
1999-01-01,4.34310593448312,4.34310593448312,4.34310593448312,4.34310593448312,4.34310593448312,4.34310593448312,20.6847102074358,14.117745226182,13.0270575151923,15.5973812699958,30.3312962962963,13.5057768744354,-12.3599316507222,4.23842021201352,7.8206405472033,-6.03458055523257,9.2561126754645,8.4866287807289,12.6118151857165,20.3215212757481,15.25625
1999-04-01,3.19497766754358,3.19497766754358,3.19497766754358,3.19497766754358,3.19497766754358,3.19497766754358,15.7854508375134,21.1258389365523,17.7217821835206,18.6125445151615,34.6086111111111,15.15809733514,-9.85506867578718,7.86335048867571,8.2024349798357,-4.83460401084156,9.95980632383234,10.7520961742817,23.5293559640788,19.4768704958506,18.73125
1999-07-01,5.64349523937467,5.64349523937467,5.64349523937467,5.64349523937467,5.64349523937467,5.64349523937467,15.4609363418061,30.5118170251049,22.6358031310371,20.4295055696738,36.0119444444445,13.7953906955736,-9.95218929920225,8.4266295534443,5.87250830037729,-5.99780071985685,15.6664573440006,10.9280956923161,27.3214082173942,22.877281486162,19.21875
1999-10-01,5.23648952738776,5.23648952738776,5.23648952738776,5.23648952738776,5.23648952738776,5.23648952738776,22.0824767553325,28.0295839583476,22.1576422200328,21.8157296018141,37.4580555555555,12.5186359530262,-9.80407614196628,9.01811677604744,3.65174620848971,-6.46276532240785,9.50076735722388,17.3711866904218,24.9266853258716,23.250531559057,19.75625
