"date","c.hp_r20","c.hp3k_r20","c.hp25k_r20","c.hp125k_r20","c.hp221k_r20","c.hp400k_r20","c.hamilton13_r20","c.hamilton20_r20","c.hamilton24_r20","c.hamilton28_r20","c.linear_r20","c.quad_r20","c.poly3_r20","c.poly4_r20","c.poly5_r20","c.poly6_r20","c.bn2_r20","c.bn3_r20","c.bn4_r20","c.bn5_r20","c.bn6_r20","c.bn7_r20","c.bn8_r20","c.stm_r20"
1986-04-01,-2.46648672146442,-3.01807166101607,-3.6475619929007,-3.2045240222015,-3.08912012365695,-3.00947254232617,-1.35934937297803,-0.48989945343412,-2.16681461119695,-3.19392356880148,-2.96129032258064,-4.86490644909472,-2.56471475158015,1.25757366201572,1.23865713433423,-3.81629529810948,-0.148750214250871,0.0277794930559262,-0.394803693038162,-0.339099121666435,0.842867476378243,0.226706386250233,0.233084924606706,-2.47479512755804
1986-07-01,-0.291753671922507,-0.835854924319037,-1.60875999406879,-1.24036788772101,-1.13441886006764,-1.06008423890819,0.106192485432004,0.869304068688933,-0.651885422472049,-0.907770319738418,-1.01643625192013,-2.75141129032259,-0.296464019851115,3.27668400148241,2.72149844618541,-2.3333777035128,0.0738232964775797,-0.21232154192309,-0.0292886823021289,-0.217577130087876,0.398205026198095,0.637172787484712,0.530150032846954,-0.529514030842847
1986-10-01,0.0942901514205516,-0.423706695782499,-1.29643773333684,-0.993379271431621,-0.895776994534316,-0.826082112920886,0.3638089809657,1.354904532715,-0.847227180205422,-0.95789634931289,-0.786259920634933,-2.38067765567764,0.177981046731034,3.46056832885196,2.39457191641387,-2.59864194148118,0.032382006286345,0.118272082518569,-0.262584073832925,-0.0478291601594908,0.296841618985439,0.482734117890114,0.565727657900301,-0.302187909521408
1987-01-01,-0.158807747880644,-0.654424329201433,-1.63508577401777,-1.40964685301458,-1.32334670782959,-1.26031747881227,0.115635748213379,0.771195989388588,-1.20183790827799,-1.26082757343249,-1.22701923076923,-2.65600743006993,0.027388842500784,3.06498441884057,1.603062642162,-3.18854146348816,-0.0166895725759388,0.141325565803065,0.146244577262,-0.223292099228758,-0.47508549811128,0.290933142706283,0.393268312752566,-0.736546528193131
1987-04-01,1.72095778994884,1.31331436471555,0.395242308830703,0.612674661487702,0.700481389365578,0.765346511546795,3.01013588922055,2.70914061727498,1.22798963451,0.88934928195799,0.802937062937076,-0.62198726646487,1.96759026750247,4.52842801356368,2.48020370132649,-2.29311053640251,0.0880583569178485,0.145383505053505,0.364052952949558,-0.0940857783115521,-0.203952659268305,-0.952704185424321,0.575130481525372,1.2595385863296
1987-07-01,2.38581218632471,2.09081659215937,1.31349502724542,1.55665066328632,1.65251173999793,1.72367468322591,4.1965360099184,3.80844713566623,1.62775642405791,1.55123905391882,1.77150610583446,0.279188283183032,2.69032193138005,4.72234416154518,2.11557844221535,-2.57564301891279,0.0725741067418985,0.3645154709345,0.413260520242191,-0.00451638455279543,-0.615524663355723,-0.361945021577455,-0.281338322266308,2.17308194033598
1987-10-01,1.34505307624684,1.12901080497687,0.428423177176853,0.668371413831991,0.766617752678997,0.840332533226515,3.11391293477483,1.59852846484242,0.962136816194985,0.159438949019659,0.893678665496054,-0.598515097148535,1.73469099515212,3.40372266042721,0.494174233475775,-3.83520770446394,-0.0243807386816568,0.267883519141397,0.540213677273995,0.189901493507798,-0.778893286132815,-0.78596890969405,-0.199281823633209,1.25862387398894
1988-01-01,0.722792090396027,0.563666612292351,-0.0969154950982016,0.122325648729955,0.219269191419656,0.29306023875715,2.18739768918338,2.27909731865316,0.426952480946724,-0.0646054283512143,0.348721227621496,-1.10443003288272,1.20621529689647,2.60856507330425,-0.454913836449947,-4.29484234953439,-0.0167280398844941,-0.0669492232835669,0.27770220495661,0.428960443282764,-0.107126568376226,-1.02337322623463,-0.785787102842442,0.689284882655187
1988-04-01,1.24844969391214,1.1610950823425,0.595841220686296,0.8198964126709,0.920603182124708,0.997978679004746,2.91101151968638,1.91020515024604,1.36619375411786,0.373346621818229,1.0607867494824,-0.405667045752779,1.81604895070909,2.89845092659058,-0.34748861470382,-3.76879244001678,0.0250083072012939,-0.0696914256791421,-0.117178331524758,0.19440718662438,2.78683562734101e-05,-0.198688815001436,-0.876047431051814,1.3600063231177
1988-07-01,0.1218339513252,0.0659845740799625,-0.486424154546526,-0.295426966729906,-0.199026079928942,-0.123608671481776,1.89013183434383,1.05587992417252,0.0785052155116261,-0.787931740490151,-0.0611267605633827,-1.4622334004024,0.777958894922037,1.69260897980752,-1.54190471522222,-4.38434159217857,-0.036536774682724,-0.0511917841415491,-0.226178805771287,0.0505258127666955,-0.137540708924158,-0.0671009365516137,-0.216930838928122,0.224351446914355
1988-10-01,-1.50105446334786,-1.58295057046141,-2.25470841985594,-2.1609379983162,-2.08308692097454,-2.01963840056308,-0.623501400399093,-0.434237319377587,-1.5827602440033,-2.6864368588713,-1.97147887323943,-3.17997298861663,-0.760063913035168,0.184817169088802,-2.8210900350166,-4.9288356315342,-0.0481111271613841,-0.285094120745242,-0.390729990914174,0.251080686094607,0.575106595207255,-0.136187319327769,-0.198505669817362,-1.65036563356271
1989-01-01,-4.0440192738166,-4.24010879975116,-5.25084427556442,-5.36521943949253,-5.33127394136466,-5.29791386855268,-4.37283570089205,-4.12114229635617,-3.6400205299722,-5.7358455606461,-5.29006849315068,-6.0921325435024,-3.23268624789172,-1.96715028655184,-4.45780948576581,-5.63343017855573,-0.218204220353374,-0.764667527281202,-1.01684994839464,0.544152347996117,1.70659668001652,1.13992325644622,-0.489584599713395,-4.84438908983527
