"date","c.hp_r15","c.hp3k_r15","c.hp25k_r15","c.hp125k_r15","c.hp221k_r15","c.hp400k_r15","c.hamilton13_r15","c.hamilton20_r15","c.hamilton24_r15","c.hamilton28_r15","c.linear_r15","c.quad_r15","c.poly3_r15","c.poly4_r15","c.poly5_r15","c.poly6_r15","c.bn2_r15","c.bn3_r15","c.bn4_r15","c.bn5_r15","c.bn6_r15","c.bn7_r15","c.bn8_r15","c.stm_r15"
2010-04-01,-6.77547845125022,-6.59426361885079,-3.07156387102768,0.119910344071755,0.756146172027769,1.17755341508943,-9.29848825993413,-1.34410683160363,-3.93963334507089,2.37078166856759,1.57786885245901,-8.12080909571655,-9.48934955050238,-5.09183963511373,-1.27161219135166,-1.86443895849447,-0.677532400086802,0.792690259817219,0.632848517916404,0.660649300234738,0.803001112920266,-1.55805845566435,-0.251164346451779,1.70354216835685
2010-07-01,-6.89542119422539,-7.01027471791917,-4.28487028707873,-1.43439599767035,-0.858386168654505,-0.47606514987315,-11.8456874161367,-6.60181895928426,-2.79139866338093,-0.194368225235763,-0.098415300546435,-8.95027498677948,-9.4025019096304,-3.39139105558498,-0.0920749603383371,-0.144938634761388,-0.130456872196069,-0.0961013083789624,1.08863334065754,1.23117525540655,-0.25696889903403,0.380416034614214,0.385305300650548,-0.158151113545514
2010-10-01,-7.7970042527263,-8.23054416568895,-6.40496091367414,-3.93607986780035,-3.42684236225522,-3.08777438978307,-15.7583222207285,-10.0304774997828,-8.31526791761942,-2.9795252758549,-2.74087431693989,-10.6868773135907,-9.91166108467008,-2.49376909630417,0.19471570800971,0.655784366567019,0.0408185515087918,-0.0185711030715378,-0.139058241074584,1.76308625204525,0.16276166622456,-1.11050386262818,3.04733327677654,-2.92484365425283
2011-01-01,-9.46325745600274,-10.2608199515491,-9.4998868390275,-7.48072431561588,-7.04968050498257,-6.76119705022912,-15.6795029966671,-9.26027196823188,-4.28734232784262,-6.4355570241169,-6.47163934426229,-13.3518482284506,-10.9595604912157,-2.27849756154891,-0.125185239799734,0.902679646502989,-0.142195936495777,0.0615151643255996,-0.361841654847077,0.205019596735796,-0.105203426548267,-1.13097492580561,3.14306808364737,-6.48969389758059
2011-04-01,-8.34521854123509,-9.45359082007632,-9.7100754561283,-8.16338708081663,-7.81629751731169,-7.58233961064358,-20.5542336047258,-12.3020867710661,-4.15990259798387,-6.75163782007238,-7.31890710382513,-13.1216525647805,-9.17822903813387,0.33918304541978,1.512752664443,2.89203919714083,-0.674217674820138,-0.125221888791993,-0.196056302287853,0.401920606104044,-1.67271570037149,-1.86076461221728,1.34865635859655,-7.6888240384946
2011-07-01,-4.86755154441684,-6.15832470254861,-7.13707221739405,-5.9107970033115,-5.61877046289555,-5.42033348116411,-17.0191446417082,-11.166667887498,-7.8818921601931,-2.81002889541126,-5.20475409836065,-10.3408064516129,-4.94390387214291,4.3288172410247,4.29030519057892,5.15148435063474,-0.419273223468315,-0.544259276490806,0.0074837131152253,0.501240059843155,0.249356556421609,-1.82391405844403,1.37250400821914,-5.353380293763
2011-10-01,-3.41741639698962,-4.82101065614587,-6.40671596352836,-5.48845803497963,-5.25087443168982,-5.08773953124815,-13.2980587543574,-11.0542480264333,-7.02393536725137,-1.47248373579735,-4.90726775956283,-9.40122157588577,-2.72848345966274,5.87630864768785,4.53965631737383,4.86771257067854,0.343020118932486,-0.415446554492316,-0.603497486373915,0.36868972603623,0.0563158042894722,-0.227874495932318,0.51418381752586,-5.0249073512102
2012-01-01,-4.02076481885909,-5.53886336030583,-7.76350654370318,-7.17434559028779,-6.99503430993679,-6.86969487356284,-14.8348121734783,-10.6324458346176,-3.36718463363901,-1.78597336283531,-6.75005464480873,-10.5173426758329,-2.4278606263588,5.26593035724775,3.08910959809626,3.01263815441537,0.315562584486969,0.317498418340289,-0.452068630979753,-0.232525499042948,-0.231201783549243,-0.975416774848452,-0.194676412712155,-6.49501889373082
2012-04-01,-0.415736941755526,-1.90949431035934,-4.46783996393093,-4.11911619293654,-3.98436218803116,-3.88814783313478,-11.1160994013537,-9.49354094692089,-1.3219294179892,3.76166334266406,-3.81054644808744,-7.04042041248017,1.93287502203417,8.08875484752334,4.76469099581011,3.92053777000348,-0.662972046219483,0.345501963976398,0.41003771967636,-0.705261513529025,-0.289715403131392,-2.13082803309566,-2.42064587582147,-3.3483117075337
2012-07-01,1.19660938244824,-0.201710307376743,-2.92874318702243,-2.77577171671132,-2.67898472517719,-2.60777408493773,-5.09466743596624,-7.49562191468841,-1.69330210793738,4.67668698199261,-2.56125683060108,-5.34313590692754,4.25006287090896,8.51322125271756,4.26518930765154,2.63423368452477,0.275372056916024,-0.579804175460363,0.381476033241577,-0.118562038971781,-0.0864648339233043,-0.443407313781932,-2.07133910609532,-2.00131236105895
