"date","c.hp_r15","c.hp3k_r15","c.hp25k_r15","c.hp125k_r15","c.hp221k_r15","c.hp400k_r15","c.hamilton13_r15","c.hamilton20_r15","c.hamilton24_r15","c.hamilton28_r15","c.linear_r15","c.quad_r15","c.poly3_r15","c.poly4_r15","c.poly5_r15","c.poly6_r15","c.bn2_r15","c.bn3_r15","c.bn4_r15","c.bn5_r15","c.bn6_r15","c.bn7_r15","c.bn8_r15","c.stm_r15"
1975-10-01,1.1254628782376,0.912552146402568,0.317628409822767,0.138902096093361,0.112165195677498,0.0954066566704839,-1.58486569572918,-0.486762336370475,-0.766915533571392,0.0589187927524293,0.0520765027322412,0.322361184558432,1.75959222045949,1.7396953405018,1.73228689541551,0.802263759508932,1.67342630119095,0.204394656308221,1.33516343873175,-0.782500771478317,-0.556289039356038,-0.898595817702754,-0.170582285501842,0.526894556280567
1976-01-01,0.699453889127803,0.524974253284491,-0.0365089919202148,-0.233590893387735,-0.264916624295587,-0.284810285129446,-1.22822317030421,0.139890320664122,-0.014829536372396,0.891058489357697,-0.338415300546444,0.026197778952934,1.33812444914508,1.08284747928786,0.952364082902804,-0.233826424764715,1.06550034559841,0.576654705363022,1.10254236249038,-0.0571010254341968,-1.02049254169786,-0.520783583053038,-1.18795454606205,0.239964390259608
1976-04-01,1.3027483628335,1.18844335343636,0.71582879838649,0.51477219404709,0.480848180351977,0.459044193724232,-0.306785560827635,-0.0133380973953479,0.401123758731458,-0.632376948213491,0.405628415300548,0.833638286620833,1.88000940125742,1.39472978729655,1.03004998372858,-0.335463413062875,1.24654044551819,0.0211716159684514,1.40743548285845,-0.428673513402365,-0.350933275391401,-1.08475962403997,-0.521288082162427,0.949747968108618
1976-07-01,1.59600224211174,1.55156252713738,1.20594780620829,1.02173351917566,0.989055976505668,0.967856179966695,0.53393965483297,1.22028726072075,1.85141887893892,1.76416473724444,0.918032786885249,1.35273664727657,2.0900205652506,1.36464576355838,0.786389425619312,-0.682397591831375,2.48044821572995,-0.0932578078353397,1.59758093197225,-0.119438413473536,-0.867322558796036,-0.601166782867253,-0.894800430324048,1.41235941612233
1976-10-01,3.6334066913621,3.72514173653832,3.69336499801759,3.61433735880797,3.59891180010013,3.58875125178462,1.33656034090711,2.31859453497131,3.33036520276011,3.43532013041294,3.55071038251366,3.76454785827604,3.94502967271873,2.73651764204712,1.73171007403489,-0.00681539749659521,11.5432446484926,-1.16534389419987,5.83728269384181,-1.16389132948222,-0.188766235122711,-1.30710232348714,2.08818691407497,4.01601807346997
1977-01-01,1.74341744998761,1.90756044949656,2.05076803529509,2.02236794277801,2.01460100614993,2.00925625233974,1.48596992483935,1.69304290496997,2.83168248551121,3.0153870372863,1.97852459016394,2.1131226864093,1.92439156237148,0.590008960573471,-0.484320109425205,-1.96482954006131,1.24419427244542,2.0425097605786,0.767605699387214,0.731470461482918,-1.56114453824661,-1.07589877288039,-1.69259344140378,2.39823653688347
1977-04-01,2.19212513434804,2.43990836900552,2.80426844719109,2.85128009539665,2.8557018659566,2.8581296655961,2.7502412657992,1.40167554320386,1.75017638759194,2.82919548156705,2.8432786885246,2.82369910100476,2.20277102062402,0.735080645161283,-0.45017964650367,-1.64608150618976,0.342261580802628,-0.0229439816183238,3.63991071423427,-0.883137612197332,0.255488862279076,-1.84753842739111,-1.04167080260321,3.13254257577492
1977-07-01,1.62232991003893,1.93011818445606,2.48056536161141,2.602043299691,2.61909731340885,2.62965736470912,3.39436073563236,1.35427537883536,2.46416635836023,3.84409924351294,2.62863387978143,2.44438392384981,1.48884188260181,-0.0211445663669991,-1.15550614245616,-1.9454247260979,0.970404220019903,-0.0294728077482788,3.59799953153174,1.15960748643289,-0.921476073424907,-0.292142388500873,-1.76919877013683,2.82434262607527
1977-10-01,1.76998894133226,2.13730097616103,2.8936373695761,3.11080546286884,3.14481907401779,3.16638818512688,3.06835554407957,1.28845206063551,0.853566709810323,2.37229513060419,3.17672131147541,2.76892120571126,1.48122686409309,-0.071683302485468,-1.13739164259853,-1.54563055939755,0.933978683430055,0.30290855683472,0.597157810119158,0.0160654904340888,0.461432945640007,-1.31892616534319,-0.308264947098212,3.35547687492434
1978-01-01,0.96911438483879,1.3647963000535,2.2616557362516,2.55084116604861,2.59773215544446,2.62767119537763,3.48810742330485,1.36168911781934,0.997154674295018,3.54774204286637,2.64754098360656,2.07649391856161,0.534135965685422,-0.882503378576885,-1.79044792132773,-1.64590733433694,0.434037354574345,0.45992780725308,1.42811142883818,-0.0792121035707307,0.564894390777297,-0.0287116211658329,-0.70382233990482,2.80157629004911
1978-04-01,1.42650136371896,1.86116334657839,2.93222877447603,3.30807060127901,3.37036390683011,3.41030303000518,5.99683683023233,0.81508113415471,1.11379351428808,1.35869779695125,3.45273224043716,2.66230830248546,0.806203654738823,-0.484215435689535,-1.35880715331731,-0.711229152260088,0.912521915005113,-0.0290071352962129,1.92291261268767,0.15664511092891,0.00089900232189106,-0.718582863239928,0.64196891606777,3.4131920757933
1978-07-01,1.76005824695926,2.2391799484479,3.51826247824084,4.01355514344078,4.09796903134479,4.15237922056423,7.50435825166021,2.25785310364243,1.97014388805458,3.90578285178397,4.21743169398907,3.10065044949762,0.968898290146313,-0.283919993830423,-1.10130201765446,-0.0751962314746493,2.00118659290556,0.246899416542732,2.63784670351663,0.353453172640968,0.0170461992153626,-0.495586654829687,4.65020156720502,4.04540572543851
