"date","c.hp20","c.hp3k20","c.hp25k20","c.hp125k20","c.hp221k20","c.hp400k20","c.hamilton13t20","c.hamilton20t20","c.hamilton24t20","c.hamilton28t20","c.linear20","c.quad20","c.poly320","c.poly420","c.poly520","c.poly620","c.bn220","c.bn320","c.bn420","c.bn520","c.bn620","c.bn720","c.bn820","c.stm20"
2011-10-01,0.738168804511858,1.33051044281185,4.56524606165647,6.75170783186266,7.17663074747957,7.45774571229719,6.16776690807142,1.3334771630942,1.35982523743947,1.25036022952878,-3.11311475409827,1.8542293067412,-2.50774848278814,0.453054787183561,-0.854884134022129,0.173761012797875,0.763774321571639,0.953373961072301,0.538972144109294,2.68800763372286,2.38208385700755,-0.158274291392941,-0.106342813354324,5.38833515712062
2012-01-01,-0.547685160177117,-0.0238685516790795,3.14700661636201,5.44508628450529,5.90520910804921,6.21213469097404,4.61232797064148,1.86730972694806,0.603172790458594,0.165710901786532,-1.16629397396187,0.40413786482334,-3.73293306156209,-0.48739674304192,-1.59818644483423,-0.36989559573324,0.217861642518055,0.649750364313163,0.834546587015593,0.766224355636088,2.05074003700199,0.98237431464003,0.509888184724938,4.12803802942809
2012-04-01,-0.763966880299336,-0.316167104045441,2.75452534574286,5.14882660941122,5.64303502439788,5.97553966244665,4.58136192619604,1.57324271513797,0.276428724059201,0.276270018155138,0.54991999487968,-0.00599816849816648,-3.89170135420135,-0.365603385006352,-1.31924050671307,0.0329936850488082,-1.25200552416003,0.204756712825684,0.655136928723249,0.884846861488177,0.677191205160066,1.31671522005943,2.70667871754213,3.87678224751568
2012-07-01,-0.839850625967529,-0.469747997029003,2.47673351596364,4.95504638882893,5.48268052137068,5.84084555415912,4.21264353485647,2.00297739645703,0.595229174431715,0.105019090427334,2.94054945054945,-0.292976398601397,-3.91608783008037,-0.130956028168484,-0.980791134801407,0.418366562818839,0.251250995525462,-1.00690952830359,0.261565344407801,0.610126950586528,0.742031843072479,0.37307648030029,2.82002583019247,3.72657368083855
2012-10-01,-0.242187420141285,0.0719481392503525,2.92852610044703,5.50347107770969,6.06857986126158,6.45566187635292,5.2099214432411,2.63032370916236,0.990670989178653,0.84811179901353,4.72622377622378,0.137125561006172,-3.28697753519528,0.65260555377747,-0.226938845023334,1.07582591037037,0.64190146494171,0.161847758593741,-0.737743703063787,-0.196841431929528,0.548500489325557,0.389720356378037,0.908019936624448,4.31429880662716
2013-01-01,0.00119111154146623,0.270380542721064,3.04663643425761,5.71974618082839,6.32435646961759,6.74233343736406,5.36654679179357,3.69266595894688,2.61235131765091,1.32246041643288,4.69698709250948,0.23179822811079,-3.0173219001482,1.02880378391698,0.0641949452530781,1.22871126209076,1.73999380427044,0.4558235033075,0.509523725143328,-1.43103033100603,-0.18372626915205,0.379445729241715,1.05968425136257,4.5669354532269
2013-04-01,0.995175444131576,1.25572629514762,4.0274578296226,6.83083267250878,7.48318093519959,7.93831653370973,7.61504886364787,6.09911042254142,3.97349516055974,3.262059511125,5.27238406896002,1.16854601671947,-2.01176470588235,2.00443497723371,0.813977086936625,1.72187263188336,1.81031211220089,1.37016684141796,1.1226599815315,-0.631409294439069,-1.56882771477967,-0.426027492432446,1.71764669750582,5.7072139048629
2013-07-01,0.968121172891642,1.22278737083454,3.98621230157144,6.91664704101198,7.61815091180993,8.11219896982438,7.6326807631395,7.16303311683532,4.96496945831696,4.1035109420591,6.72701072641906,1.08847278041652,-2.01997972489671,1.96981466805953,0.580381243421812,1.30043591027271,3.00546009493179,1.28285765168103,1.91638280532969,0.396242012745934,-0.639614183659618,-1.60986793594572,0.472913405998884,5.82001002461563
2013-10-01,1.00479683615941,1.25788674278223,4.01484480767711,7.07132110627876,7.82383533100381,8.35890950752169,7.64610754188049,6.69507833413338,5.45520290967298,4.84016687169275,5.96239191328706,1.08160265943486,-1.95931385413932,1.9987661925494,0.424875638584382,1.00408009250761,1.46276896936638,2.38297084263374,1.90085923192264,1.28915304669006,0.293263692568103,-1.12814557581676,-1.19083583130738,5.99919792996992
2014-01-01,1.01165682905005,1.26600521396561,4.01638957519961,7.19669612238462,8.0018221498153,8.57992634072556,6.67349296071558,7.40929211538062,6.07786936874828,5.62351208552668,6.47791619280903,1.05119718309859,-1.92389349797415,2.00073575477295,0.259315201091709,0.740815328809099,1.6507026050223,1.15545113593506,3.15697606012502,1.38810387800551,1.27408860524508,-0.441866314337002,0.135412783657783,6.14688149301221
2014-04-01,2.11374864058968,2.40801942914949,5.24465167093403,8.59098496757375,9.45988174016952,10.0897814633691,8.84320095775855,8.63444173928868,8.69852880399285,7.58804174141755,7.49450033534541,2.23233326902054,-0.793108360144849,2.96505194563662,0.931959706693455,1.21234324894304,2.49762258623571,1.39336230520695,2.85532930412565,2.58481556686494,1.91868657527591,0.483182779029833,2.45057404500264,7.55396451591385
