"date","c.hp10","c.hp3k10","c.hp25k10","c.hp125k10","c.hp221k10","c.hp400k10","c.hamilton13t10","c.hamilton20t10","c.hamilton24t10","c.hamilton28t10","c.linear10","c.quad10","c.poly310","c.poly410","c.poly510","c.poly610","c.bn210","c.bn310","c.bn410","c.bn510","c.bn610","c.bn710","c.bn810","c.stm10"
2011-01-01,0.158150140821405,0.799393639961124,3.22548589309951,3.94175892746686,4.03413202558261,4.08953667716867,6.3214024055702,2.68033860913307,1.64743380549557,1.88280798931546,4.12609756097561,-1.60983449477352,-1.88513653674742,1.22606546176453,0.0686675604599714,0.419274519716772,0.127016709876354,-0.18926531587314,0.00315587592417266,-0.0924575465585761,0.491891885970222,0.11475119563497,0.80255009415698,4.25827091533758
2011-04-01,-0.102065391490441,0.498037559833328,2.97369484840625,3.72566361572493,3.82295971454606,3.88134718113848,5.74195490374999,3.23118464274791,0.849669410111183,1.40921052839104,3.84231707317073,-2.20711672473868,-1.38616238554413,1.13890127881196,-0.0180995720106836,0.342390749464109,-0.0295161026589212,-0.0592683408497071,0.344263372963316,-0.211868783503693,-0.981455899624504,0.381795577779245,-0.315790781966459,5.15544354524582
2011-07-01,-0.0543973561157287,0.480744673815082,2.81496841195013,3.53566996058648,3.62909123950384,3.68516940768402,5.8635077496917,4.41178953943008,1.21558353826877,1.38037106693987,3.67280487804878,-2.27545296167247,-0.835535207843769,1.38022095601506,-0.157521528386596,0.624587289452478,0.0480048050038201,-0.0567323772700336,0.681719966051501,1.42204181335714,-0.460280741789283,-0.527964439069286,0.610959860108503,4.5856288628431
2011-10-01,1.25656851027455,1.78325191907076,4.14079963591232,4.87560254442523,4.97096210597567,5.02821420377682,2.26425832773277,3.17593220968865,2.20690263889804,2.2000765384771,4.99926829268293,-1.15756968641115,0.910497528563333,2.09299682875263,0.514243283658978,1.04151674517299,0.17122382560068,-0.229676931422675,0.0992785562401658,1.36110033275582,-0.357699325601696,-0.048159618352086,-0.182763298436787,6.19632007493399
2012-01-01,0.597351900788297,1.09421070809467,3.40544541537593,4.13441294367898,4.22914571589664,4.28603376564492,-0.127780623904435,3.50945314138978,1.30784431876597,1.55742149445068,4.23365853658537,-1.9538850174216,0.787320314399167,0.939627700716713,-0.119181147836642,0.0212746306930072,1.06981479856508,0.156540054709352,0.926111911871908,0.6277996089557,0.0718781617320459,0.0771468577410855,0.448289667775988,5.80289214778448
2012-04-01,1.3295763818294,1.83027805448603,4.19276343782199,4.94253682660371,5.04005187642501,5.09861816761148,2.63209072974918,4.35028056708696,0.449465274962805,2.81476832632653,4.91109756097561,-1.27701219512196,1.88064662507091,0.825511138039509,0.510935131232898,-0.287499136846819,0.302626358339684,1.24748950685121,1.11635045403944,1.4693806634253,-0.232381053471142,0.817727280364985,1.06622600989617,8.56307284704301
2012-07-01,0.795776562489863,1.24158190981549,3.30296481769876,3.9543955066189,4.03908550004964,4.08994604413173,2.00523974702076,8.26995807483797,-0.00165610573922947,1.9941728900933,3.93585365853659,-1.45486933797909,1.21589498419901,0.17553563141341,-0.238904243799269,-0.815072813139906,0.429413424149117,0.148106891457457,1.53362066456519,0.372789751700462,0.0482901883339841,-0.0670504946267961,0.124541710307375,7.05695343133343
2012-10-01,1.54905419343277,1.98214502525408,3.89080223522577,4.48735568104198,4.5648264395757,4.61134365762184,2.81285352636193,7.04651326189087,-0.000314578690407075,3.38457276584777,4.45048780487804,-0.427299651567949,1.7646770926181,0.506064043727136,0.0516908162738758,-0.518811807936018,0.0790309781846792,0.837709503479925,0.391723712793374,1.29796567307909,-0.217015722605613,-0.467746552216902,0.50944081561922,7.67461033553486
2013-01-01,0.607244451306386,0.994762828258473,2.6471718236762,3.15917044095237,3.22559973999346,3.26548148263517,-0.650012139497278,2.54740818416253,1.49656145601097,4.03981564020135,3.15024390243902,-1.05977351916377,0.672815817194717,-0.37778837724953,-0.845201876965902,-0.926590791388222,0.344809975692355,-0.0786662246984503,0.806532191467451,0.10641485327725,-0.53781375997521,-0.478038266705144,-0.462796901132808,5.66156127566033
2013-04-01,0.236582376474928,0.584154579066379,2.06086036237998,2.51804794422596,2.57736146336924,2.61297075837184,1.24903697184685,0.0551352624563606,3.01707749227356,2.66513491771951,2.49951219512195,-1.24142857142857,0.330273073494851,-0.686197339246121,-0.850584747073626,-0.715907050728973,-0.0687412305732338,0.199289874430811,-0.0651179544323791,-0.130871889339595,-0.00314593163914492,-0.591597467936649,-0.417824921129113,4.97213986956823
2013-07-01,-0.0624037172038641,0.239016227143949,1.53062165718522,1.93134370383908,1.98334286589137,2.01456197523579,0.654028379440803,-1.94575720535362,2.4249646529472,1.36818008290005,1.89573170731707,-1.34464285714286,0.0618418280528346,-0.806127855411731,-0.717575671634137,-0.398258958297134,0.00313879052258281,0.00364057275091687,0.105221676425883,-0.149812089037875,-0.143138749113279,0.32383035204898,-0.576272469868601,4.4338166867179
2013-10-01,0.266739953939762,0.530102051666915,1.62853666883908,1.9665480240711,2.01036944167151,2.03667506719255,-0.343364873515057,-2.80000557331709,2.28347400044123,0.15268506160541,1.95548780487805,-0.796341463414635,0.280890527509925,-0.355632186871546,-0.313232867529493,0.22344385804827,-0.0799374561007174,0.00331587671894034,0.0780693792901874,0.0276109510201554,0.320660710330244,-0.104230036174972,0.346701133509242,3.90581355845181
