"id","date","credit_gap","crisis"
"725","FI",2001-01-01,-7.8,0
"726","FI",2001-04-01,-7.2,0
"727","FI",2001-07-01,-8.7,0
"728","FI",2001-10-01,-11,0
"729","FI",2002-01-01,-3.9,0
"730","FI",2002-04-01,-5.2,0
"731","FI",2002-07-01,-5.9,0
"732","FI",2002-10-01,-8.2,0
"733","FI",2003-01-01,-7.4,0
"734","FI",2003-04-01,-4.2,0
"735","FI",2003-07-01,-3.3,0
"736","FI",2003-10-01,-1.9,0
"737","FI",2004-01-01,-0.4,0
"738","FI",2004-04-01,1.5,0
"739","FI",2004-07-01,1.4,0
"740","FI",2004-10-01,1,0
"741","FI",2005-01-01,1.2,0
"742","FI",2005-04-01,4,0
"743","FI",2005-07-01,3.7,0
"744","FI",2005-10-01,4.8,0
"745","FI",2006-01-01,7.8,0
"746","FI",2006-04-01,10.2,0
"747","FI",2006-07-01,10.8,0
"748","FI",2006-10-01,8,0
"749","FI",2007-01-01,8.5,0
"750","FI",2007-04-01,9.7,0
"751","FI",2007-07-01,9.2,0
"752","FI",2007-10-01,9.8,0
"753","FI",2008-01-01,8.8,0
"754","FI",2008-04-01,12.2,0
"755","FI",2008-07-01,14.3,0
"756","FI",2008-10-01,17,0
"757","FI",2009-01-01,20.6,0
"758","FI",2009-04-01,24.5,0
"759","FI",2009-07-01,20.3,0
"760","FI",2009-10-01,19.6,0
"761","FI",2010-01-01,21.8,0
"762","FI",2010-04-01,23.4,0
"763","FI",2010-07-01,19.9,0
"764","FI",2010-10-01,14.8,0
"765","FI",2011-01-01,14.1,0
"766","FI",2011-04-01,12.5,0
"767","FI",2011-07-01,10.9,0
"768","FI",2011-10-01,10.5,0
"769","FI",2012-01-01,10.1,0
"770","FI",2012-04-01,9.4,0
"771","FI",2012-07-01,8.7,0
"772","FI",2012-10-01,8.8,0
"773","FI",2013-01-01,12,0
"774","FI",2013-04-01,10.6,0
"775","FI",2013-07-01,9.1,0
"776","FI",2013-10-01,8,0
"777","FI",2014-01-01,5.9,0
"778","FI",2014-04-01,5.1,0
"779","FI",2014-07-01,4.4,0
"780","FI",2014-10-01,9.6,0
"781","FI",2015-01-01,12.7,0
"782","FI",2015-04-01,14.4,0
"783","FI",2015-07-01,15.3,0
"784","FI",2015-10-01,9.9,0
"785","FI",2016-01-01,5.3,0
"786","FI",2016-04-01,2.5,0
"787","FI",2016-07-01,-0.8,0
"788","FI",2016-10-01,-4,0
"789","FI",2017-01-01,-3,0
"790","FI",2017-04-01,-2,0
"791","FI",2017-07-01,-0.5,0
"792","FI",2017-10-01,-0.1,0
"793","FR",2000-01-01,-2.1,0
"794","FR",2000-04-01,-0.8,0
"795","FR",2000-07-01,0.9,0
"796","FR",2000-10-01,1.4,0
"797","FR",2001-01-01,2.3,0
"798","FR",2001-04-01,3.7,0
"799","FR",2001-07-01,3.9,0
"800","FR",2001-10-01,4.2,0
"801","FR",2002-01-01,4,0
"802","FR",2002-04-01,3.4,0
"803","FR",2002-07-01,2.4,0
"804","FR",2002-10-01,2.4,0
"805","FR",2003-01-01,2.8,0
"806","FR",2003-04-01,2.7,0
"807","FR",2003-07-01,1.8,0
"808","FR",2003-10-01,0,0
"809","FR",2004-01-01,-0.2,0
"810","FR",2004-04-01,0.9,0
"811","FR",2004-07-01,1,0
"812","FR",2004-10-01,1,0
"813","FR",2005-01-01,0.5,0
"814","FR",2005-04-01,2.3,0
"815","FR",2005-07-01,2.2,0
"816","FR",2005-10-01,3,0
"817","FR",2006-01-01,3.1,0
"818","FR",2006-04-01,4.1,0
"819","FR",2006-07-01,4,0
"820","FR",2006-10-01,4.5,0
"821","FR",2007-01-01,4.5,0
"822","FR",2007-04-01,6,0
"823","FR",2007-07-01,5.9,0
"824","FR",2007-10-01,5.1,0
"825","FR",2008-01-01,5,0
"826","FR",2008-04-01,7.1,1
"827","FR",2008-07-01,8.6,1
"828","FR",2008-10-01,8.8,1
"829","FR",2009-01-01,9.9,1
"830","FR",2009-04-01,11.1,1
"831","FR",2009-07-01,11.6,1
"832","FR",2009-10-01,12,1
"833","FR",2010-01-01,10.8,0
"834","FR",2010-04-01,9.4,0
"835","FR",2010-07-01,8,0
"836","FR",2010-10-01,8,0
"837","FR",2011-01-01,7.2,0
"838","FR",2011-04-01,8.5,0
"839","FR",2011-07-01,9.4,0
"840","FR",2011-10-01,9.5,0
"841","FR",2012-01-01,10.1,0
"842","FR",2012-04-01,10.7,0
"843","FR",2012-07-01,9.4,0
"844","FR",2012-10-01,8.5,0
"845","FR",2013-01-01,7.3,0
"846","FR",2013-04-01,4.9,0
"847","FR",2013-07-01,4.3,0
"848","FR",2013-10-01,2.7,0
"849","FR",2014-01-01,3.1,0
"850","FR",2014-04-01,4.1,0
"851","FR",2014-07-01,4.4,0
"852","FR",2014-10-01,4.2,0
"853","FR",2015-01-01,5.7,0
"854","FR",2015-04-01,5,0
"855","FR",2015-07-01,4.4,0
"856","FR",2015-10-01,5.4,0
"857","FR",2016-01-01,6.6,0
"858","FR",2016-04-01,7.5,0
"859","FR",2016-07-01,7.3,0
"860","FR",2016-10-01,7.2,0
"861","FR",2017-01-01,6.9,0
"862","FR",2017-04-01,5.9,0
"863","FR",2017-07-01,4.5,0
"864","FR",2017-10-01,3.7,0
"865","HU",2000-01-01,4.3,0
"866","HU",2000-04-01,6.6,0
"867","HU",2000-07-01,8,0
"868","HU",2000-10-01,9.3,0
"869","HU",2001-01-01,10.3,0
"870","HU",2001-04-01,8.6,0
"871","HU",2001-07-01,9.5,0
"872","HU",2001-10-01,9.4,0
"873","HU",2002-01-01,7.3,0
"874","HU",2002-04-01,8.9,0
"875","HU",2002-07-01,8.6,0
"876","HU",2002-10-01,7.2,0
"877","HU",2003-01-01,8.4,0
"878","HU",2003-04-01,12.1,0
"879","HU",2003-07-01,10.9,0
"880","HU",2003-10-01,14.9,0
"881","HU",2004-01-01,14,0
"882","HU",2004-04-01,15.9,0
"883","HU",2004-07-01,15.3,0
"884","HU",2004-10-01,16.3,0
"885","HU",2005-01-01,18,0
"886","HU",2005-04-01,20.3,0
"887","HU",2005-07-01,21.1,0
"888","HU",2005-10-01,21.7,0
"889","HU",2006-01-01,20.5,0
"890","HU",2006-04-01,25.1,0
"891","HU",2006-07-01,23.1,0
"892","HU",2006-10-01,20.7,0
"893","HU",2007-01-01,18.7,0
"894","HU",2007-04-01,21.4,0
"895","HU",2007-07-01,23.3,0
"896","HU",2007-10-01,27.5,0
"897","HU",2008-01-01,27.6,0
"898","HU",2008-04-01,20.5,0
"899","HU",2008-07-01,24.1,1
"900","HU",2008-10-01,28.9,1
"901","HU",2009-01-01,43.4,1
"902","HU",2009-04-01,31.4,1
"903","HU",2009-07-01,27.8,1
"904","HU",2009-10-01,29.4,1
"905","HU",2010-01-01,26.3,1
"906","HU",2010-04-01,30.2,1
"907","HU",2010-07-01,20.3,1
"908","HU",2010-10-01,17,0
"909","HU",2011-01-01,8.9,0
"910","HU",2011-04-01,7.9,0
"911","HU",2011-07-01,11,0
"912","HU",2011-10-01,10.6,0
"913","HU",2012-01-01,3.2,0
"914","HU",2012-04-01,0.8,0
"915","HU",2012-07-01,-4.7,0
"916","HU",2012-10-01,-4.4,0
"917","HU",2013-01-01,-2.8,0
"918","HU",2013-04-01,-7.2,0
"919","HU",2013-07-01,-10.4,0
"920","HU",2013-10-01,-14.3,0
"921","HU",2014-01-01,-15.1,0
"922","HU",2014-04-01,-15.5,0
"923","HU",2014-07-01,-17,0
"924","HU",2014-10-01,-17.8,0
"925","HU",2015-01-01,-22.6,0
"926","HU",2015-04-01,-21.9,0
"927","HU",2015-07-01,-25.4,0
"928","HU",2015-10-01,-25.9,0
"929","HU",2016-01-01,-26.3,0
"930","HU",2016-04-01,-25,0
"931","HU",2016-07-01,-28.7,0
"932","HU",2016-10-01,-27.8,0
"933","HU",2017-01-01,-28.6,0
"934","HU",2017-04-01,-28.8,0
"935","HU",2017-07-01,-28.6,0
"936","HU",2017-10-01,-29.5,0
"937","ID",2000-01-01,-40,1
"938","ID",2000-04-01,-37.4,1
"939","ID",2000-07-01,-37.3,1
"940","ID",2000-10-01,-36,1
"941","ID",2001-01-01,-34.2,1
"942","ID",2001-04-01,-32.5,1
"943","ID",2001-07-01,-34.5,1
"944","ID",2001-10-01,-33.4,1
"945","ID",2002-01-01,-33.5,0
"946","ID",2002-04-01,-32.8,0
"947","ID",2002-07-01,-30.5,0
"948","ID",2002-10-01,-28.4,0
"949","ID",2003-01-01,-27.2,0
"950","ID",2003-04-01,-26.5,0
"951","ID",2003-07-01,-24.5,0
"952","ID",2003-10-01,-22.2,0
"953","ID",2004-01-01,-21.6,0
"954","ID",2004-04-01,-17.6,0
"955","ID",2004-07-01,-16.5,0
"956","ID",2004-10-01,-14.7,0
"957","ID",2005-01-01,-13.3,0
"958","ID",2005-04-01,-11.5,0
"959","ID",2005-07-01,-9.9,0
"960","ID",2005-10-01,-10.7,0
"961","ID",2006-01-01,-12,0
"962","ID",2006-04-01,-10.8,0
"963","ID",2006-07-01,-10.2,0
"964","ID",2006-10-01,-8.7,0
"965","ID",2007-01-01,-8.6,0
"966","ID",2007-04-01,-8.7,0
"967","ID",2007-07-01,-7.1,0
"968","ID",2007-10-01,-4.4,0
"969","ID",2008-01-01,-4,0
"970","ID",2008-04-01,-2.4,0
"971","ID",2008-07-01,-1.4,0
"972","ID",2008-10-01,-0.9,0
"973","ID",2009-01-01,-1.4,0
"974","ID",2009-04-01,-1.7,0
"975","ID",2009-07-01,-1.4,0
"976","ID",2009-10-01,-0.4,0
"977","ID",2010-01-01,-1.5,0
"978","ID",2010-04-01,0.6,0
"979","ID",2010-07-01,1,0
"980","ID",2010-10-01,2.6,0
"981","ID",2011-01-01,2.5,0
"982","ID",2011-04-01,4,0
"983","ID",2011-07-01,5.7,0
"984","ID",2011-10-01,6.8,0
"985","ID",2012-01-01,7.7,0
"986","ID",2012-04-01,9.2,0
"987","ID",2012-07-01,9.8,0
"988","ID",2012-10-01,11.1,0
"989","ID",2013-01-01,10.7,0
"990","ID",2013-04-01,12.1,0
"991","ID",2013-07-01,13.5,0
"992","ID",2013-10-01,14,0
"993","ID",2014-01-01,12.3,0
"994","ID",2014-04-01,13,0
"995","ID",2014-07-01,12.9,0
"996","ID",2014-10-01,13,0
"997","ID",2015-01-01,12.1,0
"998","ID",2015-04-01,12.4,0
"999","ID",2015-07-01,12.3,0
"1000","ID",2015-10-01,12.1,0
"1001","ID",2016-01-01,10.6,0
"1002","ID",2016-04-01,10.5,0
"1003","ID",2016-07-01,9.7,0
"1004","ID",2016-10-01,10,0
"1005","ID",2017-01-01,8.4,0
"1006","ID",2017-04-01,8.2,0
"1007","ID",2017-07-01,7.2,0
"1008","ID",2017-10-01,7.3,0
"1009","IE",2000-01-01,32,0
"1010","IE",2000-04-01,25.1,0
"1011","IE",2000-07-01,25.2,0
"1012","IE",2000-10-01,21.8,0
"1013","IE",2001-01-01,19.6,0
"1014","IE",2001-04-01,19.2,0
"1015","IE",2001-07-01,16.2,0
"1016","IE",2001-10-01,20.7,0
"1017","IE",2002-01-01,19.3,0
"1018","IE",2002-04-01,19.4,0
"1019","IE",2002-07-01,16.5,0
"1020","IE",2002-10-01,11.5,0
"1021","IE",2003-01-01,4,0
"1022","IE",2003-04-01,5.9,0
"1023","IE",2003-07-01,8.2,0
"1024","IE",2003-10-01,14.8,0
"1025","IE",2004-01-01,14.2,0
"1026","IE",2004-04-01,11.8,0
"1027","IE",2004-07-01,15.5,0
"1028","IE",2004-10-01,24.8,0
"1029","IE",2005-01-01,21.6,0
"1030","IE",2005-04-01,21.9,0
"1031","IE",2005-07-01,28.9,0
"1032","IE",2005-10-01,31.8,0
"1033","IE",2006-01-01,42.1,0
"1034","IE",2006-04-01,50.4,0
"1035","IE",2006-07-01,51.2,0
"1036","IE",2006-10-01,52.7,0
"1037","IE",2007-01-01,52.7,0
"1038","IE",2007-04-01,50.5,0
"1039","IE",2007-07-01,51.2,0
"1040","IE",2007-10-01,47.7,0
"1041","IE",2008-01-01,55.8,0
"1042","IE",2008-04-01,62.6,0
"1043","IE",2008-07-01,69.5,1
"1044","IE",2008-10-01,79.9,1
"1045","IE",2009-01-01,78,1
"1046","IE",2009-04-01,74.8,1
"1047","IE",2009-07-01,74.8,1
"1048","IE",2009-10-01,72.4,1
"1049","IE",2010-01-01,67.2,1
"1050","IE",2010-04-01,58.2,1
"1051","IE",2010-07-01,44.6,1
"1052","IE",2010-10-01,55,1
"1053","IE",2011-01-01,50.1,1
"1054","IE",2011-04-01,41.8,1
"1055","IE",2011-07-01,40.4,1
"1056","IE",2011-10-01,37.1,1
"1057","IE",2012-01-01,38.3,1
"1058","IE",2012-04-01,38.2,1
"1059","IE",2012-07-01,32.2,1
"1060","IE",2012-10-01,14.7,1
"1061","IE",2013-01-01,3.6,1
"1062","IE",2013-04-01,-8.3,1
"1063","IE",2013-07-01,-15.5,1
"1064","IE",2013-10-01,-14.9,1
"1065","IE",2014-01-01,-21.3,0
"1066","IE",2014-04-01,-21.9,0
"1067","IE",2014-07-01,-25.6,0
"1068","IE",2014-10-01,-19.8,0
"1069","IE",2015-01-01,73.3,0
"1070","IE",2015-04-01,32.4,0
"1071","IE",2015-07-01,-0.6,0
"1072","IE",2015-10-01,-16.7,0
"1073","IE",2016-01-01,-19.6,0
"1074","IE",2016-04-01,-22.2,0
"1075","IE",2016-07-01,-41.5,0
"1076","IE",2016-10-01,-42.3,0
"1077","IE",2017-01-01,-45.7,0
"1078","IE",2017-04-01,-58.8,0
"1079","IE",2017-07-01,-66.5,0
"1080","IE",2017-10-01,-75.5,0
"1081","IN",2000-01-01,0.5,0
"1082","IN",2000-04-01,1.4,0
"1083","IN",2000-07-01,1.1,0
"1084","IN",2000-10-01,2.7,0
"1085","IN",2001-01-01,3.2,0
"1086","IN",2001-04-01,2.5,0
"1087","IN",2001-07-01,2.4,0
"1088","IN",2001-10-01,3,0
"1089","IN",2002-01-01,4.3,0
"1090","IN",2002-04-01,7,0
"1091","IN",2002-07-01,6.3,0
"1092","IN",2002-10-01,6.9,0
"1093","IN",2003-01-01,7.8,0
"1094","IN",2003-04-01,6.3,0
"1095","IN",2003-07-01,4.5,0
"1096","IN",2003-10-01,4.9,0
"1097","IN",2004-01-01,6.9,0
"1098","IN",2004-04-01,6,0
"1099","IN",2004-07-01,5.9,0
"1100","IN",2004-10-01,9.2,0
"1101","IN",2005-01-01,10.5,0
"1102","IN",2005-04-01,10.4,0
"1103","IN",2005-07-01,13.7,0
"1104","IN",2005-10-01,13.6,0
"1105","IN",2006-01-01,19,0
"1106","IN",2006-04-01,16.4,0
"1107","IN",2006-07-01,18,0
"1108","IN",2006-10-01,16.8,0
"1109","IN",2007-01-01,20.5,0
"1110","IN",2007-04-01,15,0
"1111","IN",2007-07-01,15.8,0
"1112","IN",2007-10-01,15.4,0
"1113","IN",2008-01-01,19.8,0
"1114","IN",2008-04-01,16,0
"1115","IN",2008-07-01,16.4,0
"1116","IN",2008-10-01,15.5,0
"1117","IN",2009-01-01,17.4,0
"1118","IN",2009-04-01,13,0
"1119","IN",2009-07-01,12.9,0
"1120","IN",2009-10-01,9.9,0
"1121","IN",2010-01-01,11.7,0
"1122","IN",2010-04-01,8.5,0
"1123","IN",2010-07-01,6.7,0
"1124","IN",2010-10-01,9.5,0
"1125","IN",2011-01-01,7.8,0
"1126","IN",2011-04-01,4.7,0
"1127","IN",2011-07-01,2.9,0
"1128","IN",2011-10-01,4.5,0
"1129","IN",2012-01-01,4,0
"1130","IN",2012-04-01,1.3,0
"1131","IN",2012-07-01,2.1,0
"1132","IN",2012-10-01,3.1,0
"1133","IN",2013-01-01,1.3,0
"1134","IN",2013-04-01,0.4,0
"1135","IN",2013-07-01,-0.9,0
"1136","IN",2013-10-01,-1.9,0
"1137","IN",2014-01-01,-3.8,0
"1138","IN",2014-04-01,-6.5,0
"1139","IN",2014-07-01,-7.1,0
"1140","IN",2014-10-01,-7,0
"1141","IN",2015-01-01,-8.7,0
"1142","IN",2015-04-01,-11.1,0
"1143","IN",2015-07-01,-10.6,0
"1144","IN",2015-10-01,-10.9,0
"1145","IN",2016-01-01,-13.8,0
"1146","IN",2016-04-01,-14.2,0
"1147","IN",2016-07-01,-18.2,0
"1148","IN",2016-10-01,-16.2,0
"1149","IN",2017-01-01,-20.3,0
"1150","IN",2017-04-01,-19.3,0
"1151","IN",2017-07-01,-20.6,0
"1152","IN",2017-10-01,-18.4,0
"1153","IT",2000-01-01,5.6,0
"1154","IT",2000-04-01,5.7,0
"1155","IT",2000-07-01,5.9,0
"1156","IT",2000-10-01,8.1,0
"1157","IT",2001-01-01,8,0
"1158","IT",2001-04-01,8.3,0
"1159","IT",2001-07-01,7.7,0
"1160","IT",2001-10-01,8.9,0
"1161","IT",2002-01-01,8.2,0
"1162","IT",2002-04-01,8.6,0
"1163","IT",2002-07-01,7.6,0
"1164","IT",2002-10-01,8.5,0
"1165","IT",2003-01-01,7.9,0
"1166","IT",2003-04-01,8.6,0
"1167","IT",2003-07-01,7.6,0
"1168","IT",2003-10-01,9.4,0
"1169","IT",2004-01-01,8.2,0
"1170","IT",2004-04-01,9.1,0
"1171","IT",2004-07-01,8.6,0
"1172","IT",2004-10-01,9.9,0
"1173","IT",2005-01-01,10,0
"1174","IT",2005-04-01,10.6,0
"1175","IT",2005-07-01,10.1,0
"1176","IT",2005-10-01,11.4,0
"1177","IT",2006-01-01,11.3,0
"1178","IT",2006-04-01,12,0
"1179","IT",2006-07-01,11.5,0
"1180","IT",2006-10-01,12.7,0
"1181","IT",2007-01-01,12.2,0
"1182","IT",2007-04-01,13.4,0
"1183","IT",2007-07-01,13,0
"1184","IT",2007-10-01,15.1,0
"1185","IT",2008-01-01,17,0
"1186","IT",2008-04-01,15.7,0
"1187","IT",2008-07-01,14.2,0
"1188","IT",2008-10-01,12.5,0
"1189","IT",2009-01-01,14.4,0
"1190","IT",2009-04-01,16.6,0
"1191","IT",2009-07-01,15.4,0
"1192","IT",2009-10-01,14.5,0
"1193","IT",2010-01-01,13.1,0
"1194","IT",2010-04-01,11.9,0
"1195","IT",2010-07-01,10.6,0
"1196","IT",2010-10-01,9.1,0
"1197","IT",2011-01-01,7.7,0
"1198","IT",2011-04-01,6.6,0
"1199","IT",2011-07-01,4.9,1
"1200","IT",2011-10-01,3.1,1
"1201","IT",2012-01-01,2.6,1
"1202","IT",2012-04-01,2.1,1
"1203","IT",2012-07-01,1.2,1
"1204","IT",2012-10-01,1.1,1
"1205","IT",2013-01-01,-0.5,1
"1206","IT",2013-04-01,-1.7,1
"1207","IT",2013-07-01,-2.8,1
"1208","IT",2013-10-01,-4.1,1
"1209","IT",2014-01-01,-5,0
"1210","IT",2014-04-01,-5.6,0
"1211","IT",2014-07-01,-6.5,0
"1212","IT",2014-10-01,-8.3,0
"1213","IT",2015-01-01,-8.6,0
"1214","IT",2015-04-01,-9.7,0
"1215","IT",2015-07-01,-10.9,0
"1216","IT",2015-10-01,-13.3,0
"1217","IT",2016-01-01,-14.8,0
"1218","IT",2016-04-01,-14.6,0
"1219","IT",2016-07-01,-15.3,0
"1220","IT",2016-10-01,-17,0
"1221","IT",2017-01-01,-16.9,0
"1222","IT",2017-04-01,-17.6,0
"1223","IT",2017-07-01,-18.9,0
"1224","IT",2017-10-01,-18.4,0
"1225","JP",2000-01-01,-23.7,1
"1226","JP",2000-04-01,-26.8,1
"1227","JP",2000-07-01,-26.5,1
"1228","JP",2000-10-01,-27.2,1
"1229","JP",2001-01-01,-28.7,1
"1230","JP",2001-04-01,-30.1,1
"1231","JP",2001-07-01,-29.1,1
"1232","JP",2001-10-01,-27.3,1
"1233","JP",2002-01-01,-26.9,0
"1234","JP",2002-04-01,-26.9,0
"1235","JP",2002-07-01,-28,0
"1236","JP",2002-10-01,-26.1,0
"1237","JP",2003-01-01,-27.3,0
"1238","JP",2003-04-01,-28.9,0
"1239","JP",2003-07-01,-29.6,0
"1240","JP",2003-10-01,-28.1,0
"1241","JP",2004-01-01,-29.5,0
"1242","JP",2004-04-01,-30.3,0
"1243","JP",2004-07-01,-30.2,0
"1244","JP",2004-10-01,-28.2,0
"1245","JP",2005-01-01,-26.4,0
"1246","JP",2005-04-01,-26.9,0
"1247","JP",2005-07-01,-24.5,0
"1248","JP",2005-10-01,-22.5,0
"1249","JP",2006-01-01,-21.7,0
"1250","JP",2006-04-01,-21.3,0
"1251","JP",2006-07-01,-19.2,0
"1252","JP",2006-10-01,-17.7,0
"1253","JP",2007-01-01,-17.1,0
"1254","JP",2007-04-01,-18.7,0
"1255","JP",2007-07-01,-16.7,0
"1256","JP",2007-10-01,-14.2,0
"1257","JP",2008-01-01,-13.4,0
"1258","JP",2008-04-01,-11.4,0
"1259","JP",2008-07-01,-9.7,0
"1260","JP",2008-10-01,-4.6,0
"1261","JP",2009-01-01,-2.1,0
"1262","JP",2009-04-01,0.2,0
"1263","JP",2009-07-01,2.5,0
"1264","JP",2009-10-01,4,0
"1265","JP",2010-01-01,2.5,0
"1266","JP",2010-04-01,1.2,0
"1267","JP",2010-07-01,-0.6,0
"1268","JP",2010-10-01,-1.5,0
"1269","JP",2011-01-01,-1.8,0
"1270","JP",2011-04-01,-1.2,0
"1271","JP",2011-07-01,0.2,0
"1272","JP",2011-10-01,1.1,0
"1273","JP",2012-01-01,0.6,0
"1274","JP",2012-04-01,-1.8,0
"1275","JP",2012-07-01,-0.2,0
"1276","JP",2012-10-01,1.5,0
"1277","JP",2013-01-01,2.1,0
"1278","JP",2013-04-01,1.2,0
"1279","JP",2013-07-01,1.5,0
"1280","JP",2013-10-01,2,0
"1281","JP",2014-01-01,1.4,0
"1282","JP",2014-04-01,0.3,0
"1283","JP",2014-07-01,1.1,0
"1284","JP",2014-10-01,2.2,0
"1285","JP",2015-01-01,1.3,0
"1286","JP",2015-04-01,-0.7,0
"1287","JP",2015-07-01,-0.7,0
"1288","JP",2015-10-01,0.1,0
"1289","JP",2016-01-01,0.3,0
"1290","JP",2016-04-01,1.1,0
"1291","JP",2016-07-01,2.6,0
"1292","JP",2016-10-01,4.4,0
"1293","JP",2017-01-01,5.2,0
"1294","JP",2017-04-01,4.8,0
"1295","JP",2017-07-01,5.1,0
"1296","JP",2017-10-01,5.8,0
"1297","KR",2000-01-01,-13.6,0
"1298","KR",2000-04-01,-17,0
"1299","KR",2000-07-01,-17.2,0
"1300","KR",2000-10-01,-19.8,0
"1301","KR",2001-01-01,-18.8,0
"1302","KR",2001-04-01,-19.1,0
"1303","KR",2001-07-01,-17.1,0
"1304","KR",2001-10-01,-18.2,0
"1305","KR",2002-01-01,-15.4,0
"1306","KR",2002-04-01,-13.3,0
"1307","KR",2002-07-01,-11.9,0
"1308","KR",2002-10-01,-12,0
"1309","KR",2003-01-01,-12.1,0
"1310","KR",2003-04-01,-13.1,0
"1311","KR",2003-07-01,-13.9,0
"1312","KR",2003-10-01,-15,0
"1313","KR",2004-01-01,-16.7,0
"1314","KR",2004-04-01,-18.8,0
"1315","KR",2004-07-01,-19.5,0
"1316","KR",2004-10-01,-21.8,0
"1317","KR",2005-01-01,-21.6,0
"1318","KR",2005-04-01,-19.4,0
"1319","KR",2005-07-01,-18.5,0
"1320","KR",2005-10-01,-17.2,0
"1321","KR",2006-01-01,-15.8,0
"1322","KR",2006-04-01,-11.8,0
"1323","KR",2006-07-01,-8.9,0
"1324","KR",2006-10-01,-5.5,0
"1325","KR",2007-01-01,-3.7,0
"1326","KR",2007-04-01,-2.2,0
"1327","KR",2007-07-01,-1.6,0
"1328","KR",2007-10-01,-0.5,0
"1329","KR",2008-01-01,2.5,0
"1330","KR",2008-04-01,5.5,0
"1331","KR",2008-07-01,7.9,0
"1332","KR",2008-10-01,10.7,0
"1333","KR",2009-01-01,11.9,0
"1334","KR",2009-04-01,13.2,0
"1335","KR",2009-07-01,13,0
"1336","KR",2009-10-01,11.2,0
"1337","KR",2010-01-01,8.3,0
"1338","KR",2010-04-01,6.9,0
"1339","KR",2010-07-01,5.3,0
"1340","KR",2010-10-01,3,0
"1341","KR",2011-01-01,2.6,0
"1342","KR",2011-04-01,3,0
"1343","KR",2011-07-01,4.9,0
"1344","KR",2011-10-01,4,0
"1345","KR",2012-01-01,3.7,0
"1346","KR",2012-04-01,4.2,0
"1347","KR",2012-07-01,4.9,0
"1348","KR",2012-10-01,3.3,0
"1349","KR",2013-01-01,4.4,0
"1350","KR",2013-04-01,3.7,0
"1351","KR",2013-07-01,2.6,0
"1352","KR",2013-10-01,1,0
"1353","KR",2014-01-01,0.6,0
"1354","KR",2014-04-01,0.2,0
"1355","KR",2014-07-01,1.6,0
"1356","KR",2014-10-01,1.7,0
"1357","KR",2015-01-01,1,0
"1358","KR",2015-04-01,0.3,0
"1359","KR",2015-07-01,0.8,0
"1360","KR",2015-10-01,0.3,0
"1361","KR",2016-01-01,-0.5,0
"1362","KR",2016-04-01,-0.6,0
"1363","KR",2016-07-01,-1.1,0
"1364","KR",2016-10-01,-1.2,0
"1365","KR",2017-01-01,-2.2,0
"1366","KR",2017-04-01,-1.4,0
"1367","KR",2017-07-01,-2.1,0
"1368","KR",2017-10-01,-2.9,0
"1369","MX",2000-01-01,-12.4,0
"1370","MX",2000-04-01,-11.5,0
"1371","MX",2000-07-01,-11.8,0
"1372","MX",2000-10-01,-11.7,0
"1373","MX",2001-01-01,-11.5,0
"1374","MX",2001-04-01,-11.9,0
"1375","MX",2001-07-01,-11.1,0
"1376","MX",2001-10-01,-10.4,0
"1377","MX",2002-01-01,-10.3,0
"1378","MX",2002-04-01,-8.9,0
"1379","MX",2002-07-01,-8.1,0
"1380","MX",2002-10-01,-7.3,0
"1381","MX",2003-01-01,-7,0
"1382","MX",2003-04-01,-6.8,0
"1383","MX",2003-07-01,-5.9,0
"1384","MX",2003-10-01,-5.2,0
"1385","MX",2004-01-01,-4.9,0
"1386","MX",2004-04-01,-4.8,0
"1387","MX",2004-07-01,-4.7,0
"1388","MX",2004-10-01,-4.5,0
"1389","MX",2005-01-01,-4.1,0
"1390","MX",2005-04-01,-3.8,0
"1391","MX",2005-07-01,-3.8,0
"1392","MX",2005-10-01,-3,0
"1393","MX",2006-01-01,-2.5,0
"1394","MX",2006-04-01,-1.8,0
"1395","MX",2006-07-01,-1.5,0
"1396","MX",2006-10-01,-0.4,0
"1397","MX",2007-01-01,0,0
"1398","MX",2007-04-01,0.4,0
"1399","MX",2007-07-01,1.4,0
"1400","MX",2007-10-01,2.7,0
"1401","MX",2008-01-01,2.7,0
"1402","MX",2008-04-01,2.5,0
"1403","MX",2008-07-01,3.2,0
"1404","MX",2008-10-01,4.4,0
"1405","MX",2009-01-01,5,0
"1406","MX",2009-04-01,4.4,0
"1407","MX",2009-07-01,4.5,0
"1408","MX",2009-10-01,4.1,0
"1409","MX",2010-01-01,3.8,0
"1410","MX",2010-04-01,3.8,0
"1411","MX",2010-07-01,3.4,0
"1412","MX",2010-10-01,3.3,0
"1413","MX",2011-01-01,3.6,0
"1414","MX",2011-04-01,3.4,0
"1415","MX",2011-07-01,4.8,0
"1416","MX",2011-10-01,4.8,0
"1417","MX",2012-01-01,3.8,0
"1418","MX",2012-04-01,4,0
"1419","MX",2012-07-01,4,0
"1420","MX",2012-10-01,4.2,0
"1421","MX",2013-01-01,3.8,0
"1422","MX",2013-04-01,4.6,0
"1423","MX",2013-07-01,5.5,0
"1424","MX",2013-10-01,6.3,0
"1425","MX",2014-01-01,6,0
"1426","MX",2014-04-01,5.9,0
"1427","MX",2014-07-01,5.8,0
"1428","MX",2014-10-01,6.3,0
"1429","MX",2015-01-01,6.2,0
"1430","MX",2015-04-01,6.5,0
"1431","MX",2015-07-01,7.7,0
"1432","MX",2015-10-01,7.7,0
